,ORO_fnf,SHA_fnf,FOL_fnf,YRS_fnf,MHB_fnf,PAR_fnf,NHG_fnf,NML_fnf,DNP_fnf,EXC_fnf,MIL_fnf,PFT_fnf,KWH_fnf,SUC_fnf,ISB_fnf,ORO_otf,SHA_otf,FOL_otf,YRS_otf,MHB_otf,PAR_otf,NHG_otf,NML_otf,DNP_otf,EXC_otf,MIL_otf,PFT_otf,KWH_otf,SUC_otf,ISB_otf
10,28401.908178863447,7525.307787243534,5267.916806597613,5624.971679607261,413.5647205663106,1362.2689007395252,6784.257492833428,2930.69022438318,761.5430609107032,1285.1239005452182,190.05371570895642,650.5650172061994,403.9852299909594,265.8172333390941,16306.873428820018,3133.3177992358333,4359.901830318885,964.9598301638194,120.05876651519036,879.026040204234,58.50369805481656,774.8559687667572,976.7843166551884,279.2288126111686,158.43798874199194,5.4449665756335515,46.08694188569539,32.09153494740712,198.1669653877906,29.16965626532346
11,27184.563192158155,6999.483284818305,5651.989588912105,3663.7392541507656,399.06990933095153,1344.7298929011356,2376.2881292010293,6830.99840665442,787.3854173335685,3001.20856865864,191.59609123496963,316.3583380397726,170.03218888333697,234.5520635130197,8376.338224956005,59592.77928750438,3660.422812417294,900.0426960377404,120.05876651519036,799.8987725444234,59.65046765051259,695.1980607636316,1181.0210374103642,751.7639841038545,139.94828200372774,4.2463694812636845,42.58576759560754,33.841118797597545,195.62601634230325,25.156324079092922
12,23583.07542872209,5799.811254900775,4505.124815959074,2130.196080484885,505.46799180326855,1338.3025546249553,1792.1681635575774,2663.6148578969073,874.0881360394088,1085.8068545931853,187.78422029210842,241.8265232707138,114.33481693783783,238.02396207091806,4936.809298178834,38640.13278124032,3662.457026428641,914.3001974579538,120.05876651519036,729.5766893280846,59.36340627810219,535.8822447573801,1087.4483462742855,309.9263529490147,142.26188261078806,6.413636728869008,45.35479528284629,40.40588832304938,284.5375848061802,32.89720937946948
13,22830.483833711667,5300.392232075847,5256.655840617712,1853.9801053701137,926.3109580111638,1393.5340886253505,1277.8851670004842,2951.406762244799,738.4605677951344,1963.7070037007243,187.24438885800376,214.83074784255078,92.5852557931166,220.6463864764372,3985.7211113266767,27386.145182801552,5168.065996826704,697.3510787728204,120.05876651519036,670.9849026754222,54.129886347165126,535.8822447573801,1043.9084001946408,285.763058088825,152.78767405187162,7.142620177521382,44.86608970485486,34.133737462559345,2195.0931376027133,31.678765455283003
14,23867.543818925653,4065.6821619194543,6317.955732723462,1719.6671999080922,1284.2402754528193,1474.4749757304655,1065.6142199219223,11368.900034599126,754.1953728847844,10317.751252688393,195.94779361193545,159.19342428762684,77.44867794069327,225.85423431328473,3380.2554913885347,44579.22233758279,4433.13353472736,1443.3445054760932,120.05876651519036,679.7602390360348,57.57167102819875,608.2958656556929,984.3274213488112,1672.460250116854,142.26188261078806,6.496512932455516,43.88867854887201,37.77998051286864,284.5375848061802,28.09487845074469
15,21129.289847676915,4573.733745382942,5257.948082615406,1102.9993601252759,1110.1175004850795,1392.6625851302751,923.6977493958726,5657.854461936674,876.8838417273195,2679.142517113349,191.8715154360434,170.4714325477857,73.33257567511787,215.4385386395896,3097.95531988618,35852.901366140984,3821.4163213152924,1618.3780867412688,120.05876651519036,723.7264650876762,55.850778687681945,572.0841801815668,920.9844383899595,658.569547503908,133.01566509035464,6.222803365347445,47.22755882238807,25.526765421955286,241.35768712903118,28.09487845074469
16,0.0,4133.980950501003,4851.999489339959,604.886584930251,2684.562400884132,1492.8854870639307,729.6191801659515,3821.2213992184384,1162.404245700335,1468.36997059565,200.76220864670526,177.22037640482645,72.74456106574996,241.4958606288165,3142.5356219953796,57017.731786488745,3912.0841458210243,3629.3683269529943,1876.6291336110492,679.7602390360348,55.27739388983393,586.5727543911929,1006.0973943886335,363.66621055044357,129.42249056264413,6.23752479624768,47.22755882238807,24.068268201831565,256.60067538593285,14.620550516672298
17,0.0,4870.033694359398,6150.795000021817,584.9211530372478,2875.6471889996324,1573.8263741690462,675.0287771978197,4820.514397827194,981.0059574116792,2534.226648207539,214.55545263648057,173.4695456033709,71.57027669748703,832.2068512062442,3031.0848667223813,47768.16116284056,4389.543234484219,5490.958153346524,1876.6291336110492,653.4043818713374,55.779197831322534,586.5727543911929,1006.0973943886335,416.1892805042737,124.02863631717442,6.907622521299114,45.35479528284629,26.6941760120123,332.8129106544184,44.2212051108189
18,0.0,4503.403766062909,6171.378568985078,1004.0467195778873,2793.3968452449453,1605.0915620548712,1276.6776495794586,4202.237723943615,785.664983064085,2251.32205518109,217.188507998746,175.29392929251424,74.8034846237741,1647.0542096229967,2923.34913662515,40446.78610795288,3901.0412697594284,4488.913651935448,1876.6291336110492,638.7489731874571,57.14144794306955,586.5727543911929,922.8749886802598,521.800699712787,110.16340249042824,6.790396312278725,42.34141480661183,26.83971932704565,597.028315128745,46.442982081563
19,0.0,4657.266464503126,5401.294641359555,1242.707882305489,1966.2674041123244,1514.019446819506,3088.3253249399577,2156.8995399302876,934.5183897550132,1189.2522167184293,221.4520746313682,189.27661826664783,80.24043869733619,748.8270374017162,3097.95531988618,27899.09464500387,3719.9962227495857,3411.1072147861073,1876.6291336110492,632.8987489470486,55.70761697496313,470.70316091394125,1060.9042563397652,365.52492553968887,112.73073523953651,5.875486643738198,39.24779908622952,33.550032167530844,546.2363943792252,46.01276032630532
20,22840.87409080696,6903.509522424903,4451.4044700549575,1156.2625123158662,1630.0803035237072,1453.3410159748905,2905.7380753430953,2162.078674395692,1042.1889011201824,912.4712196820736,207.93425484266672,7.520926074034213,84.0616612329912,542.0682451568724,3476.846145958467,20882.605214236446,3270.725528243621,2265.0467814761705,1876.6291336110492,624.0935645035767,51.47696698003052,463.4588738091282,926.6560892608607,204.03708459262444,112.47427479488596,1.4627649933018596,48.44841100322859,29.320083822193034,668.1694763703472,88.58374661054917
21,45217.275607678384,7637.023277860192,4029.5797608078465,1151.9394187985383,4428.319032521741,1453.3410159748905,2682.5463937864647,1433.6404106668833,851.3640667299824,696.2427042611732,206.7554392620709,61.8070574854814,84.20822867271495,583.767193461631,3588.255159375557,18750.87789099566,3062.6544950830316,2282.6411449309026,1876.6291336110492,627.0186766237807,52.552893666339905,275.18540948350307,933.2730152769118,275.5880306734715,105.28246913425964,0.728928924834224,117.49904446969286,32.38262157747383,990.8348269389533,70.23719612686175
22,36464.18604929225,6482.799140716257,4288.212766346228,1130.4229533535165,4242.045288135423,1430.3551112922805,3258.041234994018,1878.2061150486468,923.3355670033711,644.0951583183939,208.74951047784512,161.98741049687436,85.08937816153036,691.4864627814258,3246.514585060937,17366.120346849486,2882.3940734775656,14512.316339213177,1876.6291336110492,638.7489731874571,52.12267058121071,448.98004964944136,920.9844383899595,251.71216596625794,96.29544036107944,1.1105411280592024,180.76635800854586,26.6941760120123,718.9884572800958,42.142317676117045
23,27595.680391820562,6429.480383831034,4438.1128380786795,940.9328542962863,2769.21826650341,1290.4788003327,2063.262459288966,1700.5758005459836,746.8476848588658,519.1109940077866,204.5740795895665,180.1164260372428,84.20822867271495,489.9536011784187,3406.260667618901,17130.451999556535,2599.0861820973164,17143.128702336635,602.1236448899963,659.254606111746,51.3338052673117,543.116781812254,845.3337820765768,191.35183384127984,95.52605902712776,2.2259348759336675,297.7730498436951,20.27648183648891,508.10862861679936,40.852428983909434
24,62959.34164228974,8046.816009349483,4150.958205591206,704.2022333302396,2058.170675349282,1361.2884593075655,1525.983554043547,1775.7432385979378,784.5897116456579,462.37306012069973,203.6706882100445,175.0132548787999,81.26815562587537,425.6692294423317,4134.3221183573405,12538.0092843452,2580.603894794225,7656.581613748759,602.1236448899963,805.7788448676911,55.779197831322534,376.5664287511287,972.9650231394302,414.5126046119132,91.93015619681461,6.257153370781325,202.01958006634473,19.692776541460404,426.8199072893846,41.569206384817086
25,103958.73450479777,23268.55940355389,3293.9248521208724,581.6870830777201,1651.8533604006514,1417.3914968030356,1270.0031302082941,1397.3024834447467,840.5396677844826,435.53268312641774,184.247773550321,236.04718193377718,93.02495811228786,347.47918066966207,4019.1563379085756,18981.39614328658,2779.7243863048893,4705.127144217517,602.1236448899963,1043.100951681405,61.873163932518004,716.9211720281314,1140.3455614675381,157.2051316677208,142.77480350008915,8.517165633058129,116.84257429030139,27.132337992007447,414.1286921420619,76.04286010214416
26,69763.55595091009,16668.96679537476,4022.933944819708,568.3382943161997,1383.3909523074567,1340.1544995519903,1054.6934854438543,1345.4551481478309,760.8262132984185,428.6332469203858,162.7316349624367,239.70870723996,114.18824949811408,288.4026567704226,4305.2550182985115,18475.244806486942,2607.4555197439995,3380.6962676078856,602.1236448899963,1133.9286678220324,56.20942091645174,716.9211720281314,885.0544346404631,244.24856299397894,123.51571542787332,6.682439152343667,90.62753179326864,71.91371797542799,378.54458144114636,56.476312547139365
27,63914.12202401938,16230.229595862063,3421.3029918935226,550.1879016861968,1291.4876810704989,1364.1208456665602,856.9790945286469,1121.2126234565255,821.2923093946372,677.8349715187078,118.07986348435423,219.16844332722724,95.08388167031202,264.0812840601449,3751.716267109288,1552.753643112432,3874.015283608682,2239.3377762556793,602.1236448899963,1122.1983712583562,53.62808240567653,622.7746898153797,890.7260855113643,162.9824777425401,115.29806798864477,9.353561003464069,95.51641110145901,43.90658805832532,355.6787460477824,40.06420681498064
28,53824.33993121175,13170.49464717716,4070.0084747356873,550.3034041847513,10208.664713039534,1576.5498225911563,804.2198718253675,2740.182062020592,716.4533460979926,1350.3314234563093,153.4773818063574,188.02634133282933,94.64243450066785,453.46250071050775,3391.4005669158346,23593.61522330572,3886.5111696783815,2867.8054053477545,602.1236448899963,1051.8762880420174,52.91079794813693,506.9148463880672,763.0757479809321,542.6010617831565,86.53630195134488,8.893925216467846,79.39095055601797,40.11326965808758,327.7256005313978,38.056764148299926
29,46200.13776534125,11986.818244325197,4639.148771719862,544.4127767584686,6336.699711764343,1698.0156222172714,567.6791515264085,1792.6804080658833,798.9266638913529,428.6332469203858,171.9969050865589,162.17877941531597,77.59524538041703,2058.9081760536906,3127.675521292313,22326.69185280602,4601.10149166426,3119.207624539287,602.1236448899963,972.778868465066,49.326589501357276,514.1591334928803,882.2186092050126,244.24856299397894,76.52343139956244,7.235310668374712,73.93495395396441,31.362286337345257,312.49073032256473,41.21042939758053
30,41516.09753967937,11203.79421463934,6426.688666529391,540.6836960908498,4259.0073012831845,1565.5470909658309,289.29994300223836,1620.2292280286244,887.7082406728191,428.6332469203858,175.34606337161614,180.21848946041163,70.54081491847495,1608.8271598761364,3116.530445765013,19158.14740375629,4556.639385416257,2886.0823087640924,462.53039556270926,917.1121939326077,52.33741315028892,420.0126512801285,814.1301540528312,244.24856299397894,95.52605902712776,7.054291592119972,72.95754279798155,35.73777799771642,294.7122050522214,38.55920724514419
31,15835.032630986067,3490.09348640135,8992.158243950438,1577.6651281137244,128.8187798512662,1087.09167216951,841.45387054403,2097.5494584888934,884.84085022368,827.784565635077,148.24432198595545,256.11540251435395,39.10384394820279,590.7109905774278,6664.087295630768,4032.730390390576,1806.5273430765408,2331.101482204926,82.42397811011284,194.0185082015471,60.06298000829513,18.965797141698918,468.1117097589175,300.67110202318463,95.89983648369294,4.011644444132162,92.06082501827336,46.40380493731866,245.74143308610212,24.73464463305515
32,15514.057932069309,3275.8028634912134,8628.945939598714,1559.597237268403,125.8211295276983,1161.0605313140231,467.46847500347934,2143.46178564167,769.5359117876782,859.7325573842932,123.83072080277492,235.14136905315357,37.73239147650195,434.02348534727463,6537.609472231074,4932.760992945563,1791.7066409938734,2101.388866237761,419.70289653669454,127.6453263474841,60.06298000829513,94.8299607134885,462.4687035893847,338.5543961854328,93.19881690705408,6.622462952379747,66.68369376410278,44.931519403139156,235.28538717368102,24.278019376572264
33,16153.199152309502,3106.4523356700506,7431.40681973613,1499.0079265980662,122.8265632065209,1073.082253486175,349.5431198314358,1999.0059270390313,762.86922899343,1065.9490395423572,125.8137750505062,238.52221994562197,36.01720346163946,407.00777469362794,5894.784891255728,5120.636458619664,1644.5167271728699,2110.4893990591736,419.70289653669454,97.00925410077355,53.47975506414828,18.965797141698918,405.131559684063,401.8752588860646,99.95136584865124,7.2200439992929875,76.71583457499771,44.63583666838719,235.28538717368102,25.267374098951855
34,14670.200565275909,4764.665674800504,7388.393621812902,1439.1776323468023,119.82891288295302,1010.0834445859217,297.4871765052372,1939.375892383291,774.1237365063006,917.2278591012255,98.53686387296256,222.09000881543582,33.44529386458217,403.4092965008062,5530.795907742416,4006.361903980176,1483.3779172740615,2043.8279961423239,419.70289653669454,79.13920689295436,59.04535113283515,75.86416357178958,403.25055762755204,338.74601628741686,96.16993844135682,6.7925772650046845,68.6221043215837,46.25672958739023,211.75657785471066,22.83203939770979
35,16860.579088067432,5612.43390927556,6758.056435937953,1389.5115579683397,119.82891288295302,1181.1051117007544,252.86210961612028,2097.5494584888934,657.8152114131001,880.7171879868425,108.32433828232067,217.54818648442162,30.52964872436322,407.00777469362794,5476.53149506268,3336.8495537161093,1543.7359530107296,2317.4506829728066,419.70289653669454,74.03219991574063,57.6875287029248,0.0,393.8455473449972,296.6854039019163,92.9287149493902,7.755467893516347,68.87557475195986,42.86940043435079,216.98460081092122,25.723999355434742
36,15678.336321278673,4176.635956009181,6322.386276715555,1361.724956887499,134.80791249362096,1132.0830401027706,276.22956212630015,2222.5485686944708,899.6437534173601,772.1180301414303,133.83412778577488,229.0813533025026,29.671182291695523,372.7951076543377,5342.122719040562,3030.7279067953696,1396.5460391897261,2652.5019663478265,419.70289653669454,71.48018883127673,56.73779094896033,75.86416357178958,715.3250308001636,341.97481500584826,89.95486511248477,9.001882376402902,69.12813341819796,50.970800959575826,318.93104845702703,20.929434162364426
37,13417.19172313542,3737.137059969553,5933.052223410454,1314.9464449729005,2881.907713852351,1116.0691633807626,4812.819435231257,2121.205505101147,907.7441314361778,770.2892639181446,216.42833720378232,232.577025546036,29.500186945351142,452.0339591163724,4967.698271550376,5677.670734039368,2662.088696048735,2281.806929422273,419.70289653669454,79.13920689295436,52.39423506719277,312.9376028480199,1447.6077248102943,309.0257384696896,119.94163901838148,7.19932494839636,128.64991987796742,58.04267403530176,488.868854694099,21.386059418847317
38,12970.129850278485,3128.2876361087615,5964.527546354274,1177.8284788316969,10026.70857199992,1038.0804943652147,4148.817547889177,2085.091540450487,917.6007861050931,802.2280194743137,188.50032321490025,222.2048301665008,30.014917834857187,794.2148779242417,4823.271450110462,8851.365278091125,3009.1837267847795,2198.4612163328325,419.70289653669454,122.53831937027039,44.182361154126276,1024.1452456117902,4228.0534042823465,262.7878078609365,139.39170827278394,7.369439261021297,221.2122151721648,50.382499559862055,355.5434452466382,21.76658046591639
39,20400.00612669107,3633.546332306833,5670.54249187899,1138.4916278953997,14709.14940149902,1125.1110121421684,9651.248855326026,2250.2639369147446,796.7044362932703,779.4146226484786,198.17322115661165,227.33351718073592,47.85252421933254,983.3248524997686,4704.307160774115,29501.804209636004,2478.1666892228454,2532.754121972734,609.6571964892607,5409.666537406295,47.16809460598348,5746.679434154504,5952.8463559988,155.31767366317783,133.71956716184232,8.651294225704714,269.77277316437284,62.46106267273539,475.7987973035726,29.75752245436691
40,26255.89886204641,5619.035279175635,5518.150239150987,1076.8297940241991,5593.146735414325,1231.1076247306976,3125.745095569547,2122.6052711728785,797.0628600994127,791.283130713741,199.49525732176588,220.92903737689002,85.41217549901721,995.9285675771392,4335.309154551905,55542.74457790698,2227.057499622196,2437.956905083016,609.6571964892607,6313.168005555094,43.70712330365765,4959.557902564255,1809.4857854283944,155.31767366317783,132.09895541585902,8.280532262291391,172.65165717995686,50.23389217503852,389.53100649405263,29.60531403553928
41,31822.26848753021,8703.398415564665,5161.029932788389,957.631215515889,3322.395775287744,1129.1417158068916,1717.9920934088523,2248.8641708430137,800.2169895934654,776.6807095065972,203.34017916875592,221.27350143008496,73.57859959179703,680.7633594229169,4231.78935190133,51313.4865622389,2180.0671559600905,2248.438309077092,609.6571964892607,2415.038232222913,44.72475217911764,2427.6649343571935,957.8788137521848,131.77714413443636,117.78082335707039,8.667106132967929,138.00461993429587,48.318848556178594,329.40333046558544,39.27132520465916
42,55363.22125235247,12305.715190267296,5236.902998652969,934.8442225867673,2336.6869312355125,1100.0552866587545,1249.4222563620199,1750.5474493067802,800.2169895934654,1120.7196643104555,179.47742638772294,213.0063641534074,212.5053390947132,612.3199425393473,3994.319933643619,26121.28185030267,1852.645880733783,2212.8703933000697,609.6571964892607,1097.7527913966492,50.154566004813475,967.263454266596,861.021530192554,166.90110882811408,129.93541145194527,7.353627353758083,129.82609561604383,48.318848556178594,329.40333046558544,79.68421355052554
43,141335.57827191983,18134.217014349164,4747.512493526451,919.5153909928829,1794.457630937461,1150.057799688698,1000.8196312750125,1910.2607580912866,804.4463905059455,743.8183346457384,163.97655235129022,228.15002456608678,592.2371475123372,558.2885212320539,4149.265702772222,16976.15515329568,1979.05775143889,1735.2440957229135,609.6571964892607,694.3857996370559,50.29034824780451,663.8126500094013,921.1754030657473,187.9793200463604,125.88388208698697,10.108715884827971,107.48787423397293,52.29754317872199,360.766056170803,107.46224998656783
44,79047.39107443417,9872.856483247237,4522.570082927938,824.5888375379677,1437.9777946193412,1107.136252556241,842.5154243207558,2054.576640086752,806.5610909621856,889.8517829102235,159.90027417539815,210.1996200162638,233.77506635938641,540.2961302679452,4131.1914791642785,15102.5505915567,2072.7478367614794,1764.0624496573878,609.6571964892607,513.1183924329707,52.32634394569726,455.18108141076186,622.2679442887126,151.42778559290147,132.90926128885067,8.301251313188017,97.36729230168775,41.83680891506151,324.1807195414207,88.21099129913456
45,53515.44039594628,7365.605415430174,4736.713042545726,842.9702351650799,1195.2976465107433,1187.0966982293967,758.5863288483607,1897.6628634457077,809.3926390307101,860.646940495936,179.69776574858201,198.092346442858,200.32628279385844,484.4564284617463,4079.5568034067137,12876.061520278534,2137.0871199203543,1721.5932964907938,609.6571964892607,408.47101392852096,48.86463469639864,426.7304356882256,517.9248454381953,184.0894319760841,131.0158192826008,9.83609679408288,98.12405653626404,43.01647578427922,298.04060476036784,56.69996573398812
46,38837.096115649736,5810.98280396244,4676.993001652318,876.0699511794306,1021.5449518298639,1482.1006313123742,743.7113065519885,2769.577149526943,810.4320680685231,743.8183346457384,150.55788527497526,252.96419432401547,188.49619658758405,461.0391960009213,3764.5310168728874,10257.547217445748,2249.840696549277,1795.1559367972152,183.60765363808736,375.2799457890606,54.56601300807655,369.8388942930924,635.4254104504998,137.09460196449396,150.46588853700328,11.710625662046127,101.83493657810193,66.58683264520721,431.36601420782864,54.49294366098751
47,29252.785989640153,5123.170840143055,4949.563760165823,853.4479618196724,880.76024270345,1638.0997569308468,2533.928865044832,3351.179952331171,1063.9093837724106,713.699109119808,133.18412667124076,238.98150534988187,121.2583836143123,461.0391960009213,4089.8670418158636,9798.364747064637,2049.6740378327772,1902.7697374104232,183.60765363808736,367.60898849423927,49.33987254686727,360.35209570226726,592.1814596183264,123.32669763693941,242.3141956557379,12.426523394342732,113.04963547603955,68.79602696392404,640.4869324562509,46.34901668014391
48,26258.426221880403,4056.034005911652,4934.795280192182,896.7283980637612,781.8871260639578,1711.0881746434004,1460.8306909969922,5074.012033417677,815.378316593288,760.2495220761678,145.2807575824015,235.84305508743947,99.99214605058485,457.4407178080996,4102.765275291278,9273.879072057773,2107.474775955181,2011.9761312673788,183.60765363808736,319.10585384799543,51.647432730742075,142.24347856274187,410.7650176198065,187.69188989338434,195.31099841701638,9.53730627062626,107.98934450989697,50.08681682511008,441.81123605615824,40.412888345866385
49,22678.842243672254,4188.82310044009,4883.10560028444,826.2718739454773,700.9937433610918,1599.0999755262287,1378.0294964123682,4490.869487934546,817.8514408556704,717.3566415663792,166.82994707441463,312.6330230941093,95.70330358819216,446.64528322963434,3082.8865099035766,8037.03225636994,3863.8442135519485,2011.2177535322612,183.60765363808736,280.8167331561791,46.014683487532466,350.8750471613813,508.52938338943,154.09130501047983,194.23059058636085,9.758672972311274,98.37935049491625,44.488761318458735,381.68356002769104,31.051294014401755
50,25450.2327105222,4207.865513613384,4383.65406817588,794.3766839874813,644.0938992563309,2139.214266599125,1170.8141991954637,3167.9505735415837,820.682988924195,658.0325736261613,193.66728122704453,258.0928813382506,120.91639292162353,432.2332876533583,4154.44169290475,8628.881174003374,5294.1872655301895,2168.1261069281227,183.60765363808736,255.2876678866823,51.51165048775104,265.52310999377266,463.4044305007455,99.87239715409078,207.1954845542274,5.432971335640767,90.70959056569258,18.5621347888855,337.2507769319471,52.13293659559382
51,32431.643025281188,7211.234919305335,4341.379294251334,827.03089036455,590.154697446452,2094.1139607289797,3038.5649916559287,2732.063418804553,697.9945200816603,853.3411117958404,187.17828704974607,234.66932572099762,103.07878653714818,518.6690955010365,3625.113218141871,7881.911394908758,4328.226212142202,1948.272401517488,183.60765363808736,242.52462765607683,46.8286389985059,170.6941242852781,381.63335632836,159.31295278954542,219.62290290936883,10.417865933732905,101.25140752975395,45.372745452924484,342.47338785611186,38.12976206345195
52,41069.5973023411,8016.602047114523,4038.6254547917006,808.649492737438,548.2122649356255,1976.1341750831657,1646.7352961461233,2536.2361453693866,824.9123898366751,700.9254541359498,175.74267422116245,241.20138480380453,169.62563872315084,432.2332876533583,4118.293245688865,11429.090828507824,4393.030458503671,1885.3270495027155,183.60765363808736,216.99556238658002,36.64866050904217,170.6941242852781,471.86416563815015,108.14080455470287,208.5459943425468,9.758672972311274,93.07288321150186,57.158689900836016,365.9886670949678,59.36361306347163
53,29626.27360955204,5977.540444518186,4274.921134369951,753.9838102072566,500.2868677872253,1846.1712163800669,1167.6162684430765,2604.264776455513,828.0665193307279,374.1951251019762,215.21647071905767,214.62662099621303,135.3236232763739,412.414533385355,3630.2892082743997,9375.850953097992,4228.259123584601,1965.7150894251963,287.46186605682954,206.78453324043846,47.84700582093866,275.0099085845978,441.7872292015534,136.99879191350195,215.84147550207442,6.406003394328146,87.92779818052122,113.13771293245433,742.4496161984941,35.7705315716237
54,24108.766274192058,5180.044180820628,4194.3406155137745,730.7513076408528,452.36147063882515,1604.1111206229116,925.3829660164249,2637.5792089627107,904.2315781359827,649.8215980074699,354.5590825263083,214.1673355919532,103.7645127729986,399.8108183079844,3671.5719037669073,11596.3659141738,3955.0932420609224,2892.83187060664,287.46186605682954,196.570519286011,45.267881151081774,180.1809228761032,294.2097277526522,142.68990894242845,226.10534989330208,9.604370566949553,99.64670264679702,111.2226693135944,826.1196316260462,41.32613885883215
