,BPA,PNW,CAISO
93,11.388468109332099,14.867451839859136,1163.318336879287
94,4.89421769987827,6.389318146055183,1488.9210235601747
95,2.0706305653331123,2.7031730617925747,1646.190282418176
96,0.04261298877851812,0.05563053365341791,507.3610624297812
97,0.04971515357493778,0.06490228926232086,648.6416044294587
98,0.21306494389259065,0.2781526682670896,699.3777106724369
99,0.3053930862460462,0.398685491182828,628.3471619322675
100,0.2698822622639475,0.3523267131383127,529.997171368956
101,0.4261298877851813,0.5563053365341792,466.77217743539865
102,0.24147360307826912,0.3152396907027012,461.30828907077023
103,0.25709836596904945,0.3356375534843988,493.31106377787944
104,0.3551082398209837,0.4635877804451485,425.4027369603549
105,0.6178883372885128,0.8066427379745598,400.4249615791965
106,0.17755411991049186,0.23179389022257424,484.7249534906063
107,0.028408659185678718,0.037087022435611905,507.3610624297812
108,0.0,0.0,441.01384657357903
109,0.0,0.0,458.1860671481254
110,0.0,0.0,360.61663206547513
111,0.0,0.0,347.34718889423476
112,0.0,0.0,448.0388458995298
113,0.0,0.0,404.32773898250247
114,0.0,0.0,341.88330052960634
115,0.0,0.0,283.3416394800162
116,0.10653247194629532,0.1390763341335448,270.0721963087758
117,0.028408659185678718,0.037087022435611905,245.09442092761734
118,0.028408659185678718,0.037087022435611905,179.5277605520764
119,0.03551082398209838,0.04635877804451485,166.25831738083593
120,8.964260256205112,11.702689629510589,1509.2662747085624
121,23.90469401654689,31.207172345361474,1625.540209708918
122,22.79734418666676,29.761545935596292,1230.8207987866583
123,9.667339491985897,12.620547639668274,943.1958016805155
124,46.13957484811454,60.234431916598616,673.9298469428502
125,67.24952863422939,87.79311832144829,413.0784532907368
126,106.25284950737236,138.71129178508141,348.05684490238
127,272.8298969083291,356.17480014142177,413.8434133894234
128,318.10820076542603,415.2848573961175,364.8859670734842
129,220.3450335665133,287.65670178395993,250.9069123691883
130,240.03125216837591,313.35672606837585,188.94514437557774
131,208.9024179313678,272.71856126810417,180.5305832900257
132,165.48727512190345,216.04082914086612,132.33809707277308
133,163.2022676056166,213.05779060785457,85.67553105289356
134,387.45897598538875,505.82111747439785,58.90192759886431
135,521.139905468804,680.3393021785954,55.84208720411812
136,425.25747468919815,555.1664160433396,50.487366513312274
137,353.3910584475342,461.3460293048749,78.02593006602804
138,392.1424437567369,511.93530516545286,146.87233894781752
139,391.70302191640855,511.361647410455,162.1715409215485
140,447.8614731923645,584.6755524704497,123.92353598722103
141,443.6078443522975,579.1225122092657,100.20977292793799
142,404.05963733962795,527.4929991378955,136.9278576648924
143,311.2531782165633,406.33574179708,138.45777786226546
144,0.04261298877851812,0.05563053365341791,1522.0361164349695
145,0.04971515357493778,0.06490228926232086,1639.293840559711
146,0.21306494389259065,0.2781526682670896,1241.2347244520354
147,0.3053930862460462,0.398685491182828,951.1761437224111
148,0.2698822622639475,0.3523267131383127,679.6319404861672
149,0.4261298877851813,0.5563053365341792,416.57349360105604
150,0.24147360307826912,0.3152396907027012,351.0017399786675
151,0.25709836596904945,0.3356375534843988,417.3449259966135
152,0.3551082398209837,0.4635877804451485,367.97325268093283
153,0.6178883372885128,0.8066427379745598,253.02982574286364
154,0.17755411991049186,0.23179389022257424,190.54380170270525
155,0.028408659185678718,0.037087022435611905,182.0580453515726
156,0.0,0.0,133.4578044314494
157,0.0,0.0,86.40042830244124
158,0.0,0.0,59.400294457928354
159,0.0,0.0,56.31456487569831
160,0.0,0.0,50.91453810679574
161,0.0,0.0,78.68610434686613
162,0.0,0.0,148.11501994704213
163,0.0,0.0,163.54366785819235
164,0.10653247194629532,0.1390763341335448,124.9720480803168
165,0.028408659185678718,0.037087022435611905,101.05764381803395
166,0.028408659185678718,0.037087022435611905,138.0863988047945
167,0.03551082398209838,0.04635877804451485,139.6292635959095
168,0.04261298877851812,0.05563053365341791,133.49863416079964
169,0.04971515357493778,0.06490228926232086,149.45130113598955
170,0.21306494389259065,0.2781526682670896,168.76242431648257
171,0.3053930862460462,0.398685491182828,171.2812664704599
172,0.2698822622639475,0.3523267131383127,176.31895077841463
173,0.4261298877851813,0.5563053365341792,167.92281026515676
174,0.24147360307826912,0.3152396907027012,143.57400277670905
175,0.25709836596904945,0.3356375534843988,159.52666975189894
176,0.3551082398209837,0.4635877804451485,139.37593252008014
177,0.6178883372885128,0.8066427379745598,137.69670441742855
178,0.17755411991049186,0.23179389022257424,158.68705570057318
179,0.028408659185678718,0.037087022435611905,217.46003929337803
180,0.0,0.0,257.7615137570157
181,0.0,0.0,312.3364270931916
182,0.0,0.0,277.91225098883444
183,0.0,0.0,222.49772360133275
184,0.0,0.0,150.2909151873153
185,0.0,0.0,147.77207303333796
186,0.0,0.0,144.41361682803483
187,0.0,0.0,162.04551190587628
188,0.10653247194629532,0.1390763341335448,182.19624913769513
189,0.028408659185678718,0.037087022435611905,174.63972267576304
190,0.028408659185678718,0.037087022435611905,157.8474416492474
191,0.03551082398209838,0.04635877804451485,151.9701432899669
192,0.04261298877851812,0.05563053365341791,147.37849243211218
193,0.04971515357493778,0.06490228926232086,112.51476303956952
194,0.21306494389259065,0.2781526682670896,114.89183549815198
195,0.3053930862460462,0.398685491182828,103.79883069143385
196,0.2698822622639475,0.3523267131383127,152.92499483547124
197,0.4261298877851813,0.5563053365341792,203.63587395189694
198,0.24147360307826912,0.3152396907027012,374.7850909698337
199,0.25709836596904945,0.3356375534843988,354.18379632878566
200,0.3551082398209837,0.4635877804451485,333.58250168773776
201,0.6178883372885128,0.8066427379745598,393.8016706384933
202,0.17755411991049186,0.23179389022257424,527.710085805305
203,0.028408659185678718,0.037087022435611905,589.5139697284487
204,0.0,0.0,744.0236795363082
205,0.0,0.0,988.0697852841068
206,0.0,0.0,1032.4418045109794
207,0.0,0.0,1086.3221135721817
208,0.0,0.0,970.6379205878357
209,0.0,0.0,890.6098144822265
210,0.0,0.0,737.684819646755
211,0.0,0.0,766.2096891497446
212,0.10653247194629532,0.1390763341335448,894.5716019131971
213,0.028408659185678718,0.037087022435611905,929.4353313057399
214,0.028408659185678718,0.037087022435611905,782.0568388736275
215,0.03551082398209838,0.04635877804451485,586.3445397836722
216,1102.0890804606406,1438.7585906796874,2333.193713204779
217,1116.5110099686005,1457.5861748937343,2541.804657148335
218,1203.5590034169331,1571.2258530247168,2199.8195031425053
219,1434.9896675392647,1873.3546573619644,1973.2543386136424
220,1606.3306668522737,2097.03742408913,2777.7744134123586
221,1701.6460877031977,2221.4700883853757,2664.06434970542
222,1823.363062122222,2380.3695327966343,2402.4457068909596
223,1944.5478771784162,2538.574252191144,2287.0257174139915
224,1937.5789206750017,2529.476397748044,2172.4606908220385
225,1947.0952075934913,2541.8997488165683,2107.4835115609308
226,1903.5613882056698,2485.0670864303784,2278.476088563846
227,1601.627413238541,2090.8974063166334,2410.9953357411055
228,1557.5026011997857,2033.2932130545505,2344.3082307099685
229,1669.6523525667849,2179.7028101394058,2282.750902988919
230,1456.367603860228,1901.263190418052,2247.6974247033213
231,1666.2108978899666,2175.2100494647084,2124.5827692612224
232,1595.2990299612009,2082.635809348826,2067.300255965246
233,1440.0544239297324,1879.9666108743243,1868.0939037568494
234,1178.9136579012247,1539.0517727170036,2150.2316558116595
235,1062.2581690745715,1386.760011846699,2366.537265720348
236,1043.409186110025,1362.1529844778395,2186.9950598672863
237,1058.3505717555715,1381.6587098636703,2200.6744660275194
238,906.1321574106763,1182.9401532776453,1890.3229387672288
239,906.8500385426443,1183.8773349120681,2372.5220059154494
240,2082.5077302335053,2718.678498999354,1909.39895935203
241,2246.4374620992285,2932.6859818527787,1648.512384110615
242,2506.405931746815,3272.070406980176,1234.16311755072
243,2394.9175573966986,3126.5242263664472,949.0455910484923
244,1978.8984601618915,2583.4183553027306,765.6980598416773
245,2308.2838349761164,3013.425372031483,713.1976654432499
246,2396.22465354924,3128.2306182104962,667.9665564230664
247,1970.817397365735,2572.8686649683223,710.7745703171687
248,1790.2178239394204,2337.098986866084,825.4677396183481
249,1687.6604104472376,2203.2120240825557,780.2366305981645
250,1831.8937786137478,2391.5062383991485,775.3904403460022
251,1772.1848009047637,2313.5571813378115,1292.3174005766703
252,1338.680437003448,1747.6245913883135,1344.0100965997372
253,737.7301305542735,963.0941652144562,1399.741284499606
254,334.23794668205494,436.3419669478524,1480.511122035648
255,249.82014529952096,326.13595992104564,1480.511122035648
256,284.0012764481207,370.75884653801654,1527.357627806552
257,160.60587791475206,209.6682479304857,1295.5481940781117
258,127.90576005959738,166.97879903341695,1063.7387603496716
259,251.35164822238048,328.1353109952748,863.4295632602878
260,503.96552434008686,657.9184390862753,562.1580692508514
261,633.217660821365,826.6549096884661,382.84902992083863
262,525.0531455582508,685.4479707026773,294.00220863119245
263,694.5843757987857,906.7681146198247,178.5013409546526
264,0.08603216924578266,0.1123135368743899,9.511859989549519
265,0.0,0.0,2.3779649973873798
266,0.0,0.0,2.3779649973873798
267,0.0,0.0,3.170619996516506
268,0.0,0.0,7.133894992162139
269,0.0,0.0,15.060444983453406
270,0.0,0.0,23.7796499738738
271,0.0,0.0,11.8898249869369
272,0.17206433849156474,0.22462707374877902,2.3779649973873798
273,0.4301608462289129,0.5615676843719489,2.3779649973873798
274,1.2904825386867407,1.6847030531158496,3.170619996516506
275,0.6022251847204786,0.7861947581207293,4.7559299947747595
276,0.0,0.0,5.548584993903886
277,0.3441286769831305,0.4492541474975594,14.267789984324278
278,0.25809650773734816,0.3369406106231699,17.438409980840785
279,0.0,0.0,19.023719979099038
280,0.0,0.0,18.23106497996991
281,0.0,0.0,14.267789984324278
282,0.0,0.0,4.7559299947747595
283,0.0,0.0,14.267789984324278
284,0.0,0.0,26.157614971261175
285,0.0,0.0,18.23106497996991
286,0.0,0.0,19.816374978228165
287,0.0,0.0,23.7796499738738
288,4106.602025442587,5361.099249925048,51.80528500233468
289,4086.2106077704643,5334.478600222538,43.31261532982081
290,4045.1664948222256,5280.89620733972,62.84575557660273
291,3895.9748518313268,5086.129049388155,258.1771580444221
292,3780.369047658096,4935.207634018402,178.34606312279155
293,3532.216082039709,4611.248148876904,113.80177361168603
294,3248.0070245279458,4240.218047686613,242.8903526338971
295,2690.152744675858,3511.9487528405452,403.40180944440954
296,2237.8302613769806,2921.4494273850923,408.49741124791774
297,1914.9523141858333,2499.9377469788947,270.0668955859415
298,1687.1551354984792,2202.5523962121138,443.3173569052247
299,1496.0791377498333,1953.105923955396,655.6340987180716
300,1542.5031555400162,2013.7116913055042,738.8622615087078
301,1526.1496456946834,1992.3624617424064,711.6857185566635
302,1412.5954741630412,1844.1194179674167,865.4030396291647
303,1005.1531222279922,1312.2103423341935,843.3220984806285
304,662.1212829535009,864.3880978505233,641.1965602747981
305,376.59394782287427,491.6370076016635,473.0417007590233
306,265.16560611842397,346.16919858802083,311.68097698125945
307,170.55394807013016,222.655284686854,252.2322892736623
308,129.59891061548788,169.1891783492009,225.05574632161793
309,34.11435241631048,44.53570811528783,191.9343345988138
310,26.00885353932811,33.95411689207325,232.6991490268804
311,11.668355526205366,15.232840112539641,197.0299364023221
312,0.0,0.0,40.338910156602715
313,0.0,0.0,60.50836523490408
314,0.006507196344115055,0.00849503439179511,61.31514343803614
315,0.06833784008384312,0.08921389044888137,54.8609178129797
316,0.08054190298579965,0.1051460874488246,55.66769601611176
317,0.08054190298579965,0.1051460874488246,56.47447421924381
318,0.1388725542660099,0.18129576274936016,74.223594688149
319,0.057134980792554003,0.07458874777095822,79.06426390694133
320,0.044004825586485295,0.057447552984967745,78.25748570380927
321,0.12200451556802154,0.1592748245013336,104.88116640716706
322,0.20000420374930622,0.2611020936675016,130.6980689073928
323,0.24162570895739896,0.3154382623464738,183.13865211097635
324,0.24162570895739896,0.3154382623464738,185.5589867203725
325,0.24162570895739896,0.3154382623464738,144.41329836063773
326,0.24162570895739896,0.3154382623464738,83.90493312573365
327,0.19622353971075243,0.25616650092787524,77.45070750067723
328,0.07778021408129022,0.10154074945338148,90.3591587507901
329,0.34017200976988154,0.4440887856003676,90.3591587507901
330,0.3465728641451523,0.4524449923565957,88.74560234452598
331,0.08054190298579965,0.1051460874488246,89.55238054765805
332,0.08054190298579965,0.1051460874488246,146.8336329700339
333,0.08054190298579965,0.1051460874488246,241.2266827364843
334,0.08054190298579965,0.1051460874488246,345.3010709405193
335,0.1358212642521535,0.17731235542056592,451.7957937539505
336,3367.054991854433,4395.63314863503,23.845371734920572
337,2652.5216494721462,3462.8219966999295,22.9622098188124
338,2066.7880281914877,2698.1566947669553,20.312724070487892
339,1665.5281069583782,2174.318677491355,19.429562154379724
340,1483.600082753789,1936.8147294435887,15.013752573838877
341,1305.2398302467407,1703.9684467973116,27.378019399353246
342,1131.7587721158186,1477.4918696028963,40.625448140975784
343,1118.731543481413,1460.4850437094165,31.79382897989409
344,994.1869689299064,1297.8942153131936,31.79382897989409
345,773.8095285678107,1010.1952070075859,18.546400238271556
346,652.3082884756444,851.5774000987525,16.780076406055215
347,666.2626695080836,869.7946077129029,28.261181315461414
348,647.9962594244428,845.9481193530585,33.56015281211043
349,603.8232453769493,788.2809991866179,41.508610057083956
350,485.7615338681283,634.1534384701414,32.67699089600226
351,532.3807926758407,695.0140896551445,16.780076406055215
352,584.0365128801407,762.4497557181993,10.59794299329803
353,580.1776104800292,757.4120241253645,8.831619161081692
354,709.7547296868423,926.5727541603686,4.415809580540846
355,1023.8960018288684,1336.6788535624914,3.5326476644326767
356,1064.1315991455924,1389.2057430099119,3.5326476644326767
357,1063.1512602848218,1387.9259272647803,4.415809580540846
358,1305.1530557411943,1703.8551641529953,10.59794299329803
359,1765.7249641173369,2305.123974043521,14.130590657730707
360,73.0618221383495,95.38096884902023,1187.235359242885
361,78.90328047160652,103.00689356606595,1331.4101612327272
362,81.08292910341892,105.85238786347117,1257.116003064492
363,73.0618221383495,95.38096884902023,1371.1317903523775
364,79.86232586960399,104.25891105692426,1357.8912473124942
365,48.056893100715975,62.737458356026075,1235.0484313313527
366,36.182167288084756,47.23520533692527,1244.6110457490468
367,36.35653917862978,47.462844880717725,1005.545685306706
368,46.749103921628574,61.03016177758299,954.0546845960481
369,126.69861606909235,165.40289304059053,779.7208679042491
370,271.7585914143622,354.77622900047277,855.48619752136
371,386.9486633726615,505.15491301914034,887.1163836721927
372,673.1103686889131,878.7341627792599,965.8240561870555
373,765.6437221523918,999.5348853164384,1190.9132878650748
374,1157.484972992013,1511.0769882402255,1237.990774229105
375,1397.6056452311454,1824.5504506934014,1256.3804173400538
376,1528.1603828724044,1994.9874450031389,1479.262891844759
377,1547.2403969406091,2019.896079556931,1259.3227602378058
378,1738.3482533496378,2269.3841427540965,1173.2592304785635
379,1680.480029597949,2193.8381587440585,1180.615087722943
380,1599.7226003663734,2088.4107054391297,1106.320929554708
381,1610.3302308030782,2102.258786949188,824.5915970949652
382,1785.2891577701007,2330.664696827808,857.6929546946739
383,1848.8215624758607,2413.6051729449878,872.4046691834333
384,258.6374709549582,337.6468289229219,9.511859989549519
385,179.48863302408856,234.31936426121223,2.3779649973873798
386,184.75595130823908,241.19575888804056,2.3779649973873798
387,336.778042910724,439.6580194656972,3.170619996516506
388,593.2772925845874,774.5134367945004,7.133894992162139
389,437.6915068046549,571.3988339486357,15.060444983453406
390,192.53813601072275,251.3552689435023,23.7796499738738
391,146.8069255097754,191.653949751665,11.8898249869369
392,90.5700511433901,118.23766467805497,2.3779649973873798
393,41.6691772133782,54.398403672817494,2.3779649973873798
394,44.32891178803164,57.87064202092903,3.170619996516506
395,73.6207613420839,96.1106544935821,4.7559299947747595
396,69.11833468169219,90.23281290038145,5.548584993903886
397,202.29629353197632,264.09437797908134,14.267789984324278
398,374.25190842450087,488.579514914492,17.438409980840785
399,542.7739974125285,708.5822420529092,19.023719979099038
400,573.7493990712181,749.0201032261333,18.23106497996991
401,838.2655183090503,1094.341407714165,14.267789984324278
402,1196.9984454648798,1562.661155959373,4.7559299947747595
403,1324.5044287530557,1729.1180532024225,14.267789984324278
404,1223.7908731931745,1597.638215656886,26.157614971261175
405,957.139431933965,1249.5292845090928,18.23106497996991
406,804.2003413545407,1049.8698973296875,19.816374978228165
407,636.415412358897,830.8295200507794,23.7796499738738
408,1814.5683258335955,2368.888153829759,995.4557755621892
409,1809.440319785079,2362.193628962244,931.5582764551569
410,1715.7446108554773,2239.8754710907015,766.769989284389
411,1552.0519999833173,2026.1775456701268,702.0317336101589
412,1522.8558390674057,1988.062453090608,617.9560768903792
413,1883.3455147262937,2458.6756066922894,493.5241049451056
414,2194.776921234543,2865.244022499403,493.5241049451056
415,2141.386633969778,2795.5439085767334,525.4728544986219
416,2133.8964791495087,2785.765638576382,452.32703315241366
417,2330.985583032429,3043.062118841291,263.1568055329098
418,2591.955796111977,3383.754303018247,186.64795791791047
419,3137.8698303723413,4096.435809885563,142.92861642362513
420,3110.40305636771,4060.578402568812,106.77608403411996
421,2938.4701238973726,3836.122877150617,73.98657791340595
422,2760.621795464356,3603.944902694982,62.21598597263682
423,2290.0817601317776,2989.6628722346964,66.4197688086258
424,2044.1820729926137,2668.6450039068063,168.15131343955898
425,1726.5160113517395,2253.9373516341248,270.72361463769
426,1841.4452861372433,2403.9755693697693,236.25259538258038
427,1588.5063998524174,2073.7681460214326,228.6857862778002
428,1325.39737681875,1730.2837817477152,170.67358314115236
429,987.8076681863182,1289.5661464573345,46.24161119587872
430,914.9675896974486,1194.4746601794368,47.92312433027431
431,742.1270156119954,968.8342240365475,94.16473552615305
432,3096.307109456144,4042.1763831020157,1654.7510469945812
433,2717.583508451959,3547.7591494150897,1986.157320072044
434,2732.07060484203,3566.671807887768,1930.6695725154962
435,3006.104348800464,3924.4182099222767,1801.4515302605223
436,2835.4403551042924,3701.6192625382405,1938.2706338246126
437,2630.9113201768705,3434.610078559883,1508.8106698595516
438,2550.898380002572,3330.154543084298,1256.455434396896
439,2551.2322560664247,3330.5904126193536,1369.7112479027264
440,2367.3518197067956,3090.5376236381144,1493.608547241319
441,2117.5652559716123,2764.4455038793894,1593.1824503907403
442,2031.214591817833,2651.716177307876,1669.9531696128133
443,1954.7755067705557,2551.9262490477226,1733.0419784784774
444,1565.7245043447392,2044.026768074072,1580.2606461652433
445,1372.731640314455,1792.0778594183487,1642.5893488999952
446,1488.396588909364,1943.076486826846,1385.6734766518705
447,2032.0060331960442,2652.749390595358,1178.9246090439115
448,2648.217942751736,3457.203580615843,1109.7549511309546
449,2597.4064212850785,3390.8700016776484,990.4182885778314
450,2504.0301737372465,3268.9688952183374,952.4129820322507
451,2888.7962408752414,3771.2744658945708,874.8821566792664
452,2633.9626915307103,3438.593592076645,836.1167440027741
453,2207.9102394524507,2882.3893465436695,790.5103761480773
454,1895.8881358217081,2475.0497856680263,795.071012933547
455,1629.1681797022638,2126.8514095329815,731.9822040678832
456,301.0618698601334,393.0311616973021,1070.7549836515304
457,453.19858402172764,591.6430600805844,935.6033403356349
458,546.948073943334,714.0314281244569,1193.035041889722
459,654.6494255110381,854.6337147663683,1426.332521423113
460,792.097201756756,1034.069453990543,1106.1518426152177
461,756.8577847979429,988.0649932088028,1333.8180036771134
462,655.7023962013095,856.0083501322579,1445.6398990396697
463,693.0828557059488,904.807905621343,1334.6224777444695
464,970.0667936395997,1266.4057358219318,1356.3432775630956
465,752.9968922669469,983.0246635338733,1195.4484640917915
466,626.693055826603,818.1371485986984,1205.1021529000695
467,688.5049439488098,898.8315195154175,1295.203248444
468,774.0914018819755,1010.563187835477,1419.0922548169044
469,1312.9579305975847,1714.0442958193012,1391.7401365267824
470,2583.64785630971,3372.908428602754,1485.059128340139
471,3764.3702177207097,4914.321433055757,1484.2546542727825
472,4352.8492122462085,5682.570773167374,1574.3557498167133
473,4609.68631311493,6017.867249497298,1574.3557498167133
474,4599.478332974639,6004.54090466663,1714.3342375367477
475,4496.711332804556,5870.380330032058,1981.419627899113
476,4157.163375645898,5427.106234524671,2059.453612432696
477,3951.3690461262695,5158.4452299298555,2007.1627980545218
478,3874.0546646239864,5057.512617002593,2073.1296715777567
479,3578.538436114734,4671.721195972237,1941.1959245312871
480,175.76714211712718,229.46102104063598,766.2886566209455
481,221.95360337088414,289.7566623640785,700.7359396828706
482,160.18010858157584,209.11241329187447,623.8810301692655
483,129.02400001778335,168.438642320866,709.0242142382594
484,126.95889772104744,165.74268631990526,657.0341283908207
485,105.67936535903338,137.96261796218457,644.9784563102551
486,144.6110335533336,188.7872500696261,740.670353449744
487,164.20256898140013,214.36366707754587,663.0619644311034
488,114.62215672247827,149.63728031655126,364.6840804371069
489,144.0184384332105,188.01362719740274,51.990085847438785
490,182.17793739462903,237.830205476017,28.632221191343106
491,213.11855757112744,278.2226600145267,30.892659706449138
492,195.37663468246072,255.06088078650225,34.66005723162586
493,241.72471017162553,315.56750675146935,33.153098221555176
494,222.31275159640302,290.2255242772885,36.920495746731895
495,257.74272459189103,336.47875273092825,34.66005723162586
496,254.4026449985295,332.11833550721866,24.111344161131036
497,628.7248857860302,820.7896681279767,98.70581515963015
498,1577.917728818737,2059.944815690257,356.3958058817181
499,2011.9214188576757,2626.529267438219,516.1334609492112
500,2234.9794074061642,2917.7276859088306,336.05185924576375
501,2719.865439832073,3550.738172104534,264.471306267406
502,3935.815616408854,5138.140491395371,440.7855104456767
503,4235.731325218466,5529.675359293036,397.8371786586621
504,38.199374179051894,49.86863469850117,710.005188015388
505,16.31768360445064,21.302459013643134,811.0069797773242
506,14.888397508539152,19.43655027224432,647.15962869685
507,45.549988687956585,59.46473719054384,662.8710185264845
508,20.384343135574056,26.611414015109734,775.0952315953024
509,5.529976217457404,7.219290101119326,691.3011525039184
510,6.80612457533219,8.885280124454557,615.736849037581
511,7.401660475673766,9.662742135344342,795.2955899476896
512,17.525770781480343,22.87959632047042,1072.1153155174404
513,36.58291959241053,47.75838066894325,1137.9535205178136
514,61.05093731091328,79.70096254688417,946.4241968803645
515,75.46290622899569,98.51554337988993,532.6909313666557
516,77.28354468271355,100.89235598265478,270.8344342060806
517,114.42796942277226,149.38377209239198,160.854705398639
518,204.03059919738706,266.3584845918891,106.2389217051476
519,151.6064249155247,197.9196147722255,88.28304761413675
520,276.12447454049243,360.4758153270136,96.51282323918342
521,403.56915721358854,526.8526856574263,82.29775625046648
522,609.2785995209042,795.4028714372117,86.78672477321919
523,1206.612448335029,1575.2120735444244,106.2389217051476
524,1512.7207363034765,1974.831248437959,135.4172171030403
525,1604.3068652029554,2094.3953853824482,163.09918966001536
526,1872.4726287741505,2444.4812386085514,162.3510282395566
527,1901.3164168550059,2482.1363144321226,163.09918966001536
528,384.70585812988054,502.22696883796414,1082.4860455824144
529,472.64776341085826,617.0336336956374,1227.1252613389843
530,520.8660917296276,679.98184298907,1497.939112117243
531,537.2567171643157,701.3795263241718,1634.1153950369921
532,492.05021666312484,642.3632071320168,1899.5437431009104
533,508.2024564322862,663.4496820264833,2104.1928462458445
534,735.2931634607307,959.9127460322856,2478.8699636578103
535,955.7904101667118,1247.768159486569,2321.151669880699
536,1237.8179129212085,1615.950277965024,2380.392199738443
