,SALEM_T,SALEM_W,EUGENE_T,EUGENE_W,SEATTLE_T,SEATTLE_W,BOISE_T,BOISE_W,PORTLAND_T,PORTLAND_W,SPOKANE_T,SPOKANE_W,PASCO_T,PASCO_W,FRESNO_T,FRESNO_W,LOS ANGELES_T,LOS ANGELES_W,SAN DIEGO_T,SAN DIEGO_W,SACRAMENTO_T,SACRAMENTO_W,SAN JOSE_T,SAN JOSE_W,SAN FRANCISCO_T,SAN FRANCISCO_W,TUCSON_T,TUCSON_W,PHOENIX_T,PHOENIX_W,LAS VEGAS_T,LAS VEGAS_W,OAKLAND_T,OAKLAND_W
10,4.714955126794102,0.5787081770210478,4.707032266345715,1.9156292506769874,8.232397993356091,3.353719356174423,-2.2770535567633834,1.7056408383982549,3.399290267662259,9.115599322675177,-6.631599852037591,0.0,-4.839224281215188,0.0,9.922905170427274,0.24158845676679697,15.478674937840013,2.3249732750984213,16.897033405203512,0.0,10.157120360914089,0.38952429929822285,9.983923819624929,1.0652308420817338,10.38863872550788,1.7001434660044255,12.60097088759029,1.4498815752018501,13.85171845770214,1.5088162160781067,11.151873693910424,3.130474816554158,10.46903674671771,1.3169344072970588
11,4.132154579326385,0.9673107375589378,2.7848027467892544,1.799687520983792,6.810085135519591,0.10353061297600341,-0.9854588782172345,0.3068226079932894,5.503461563091721,3.2998867176877376,-3.068704310642482,0.0,-6.044318160413058,0.0,8.292169675635035,1.6919567537090738,14.288100888782479,3.148860192112724,16.10786490311693,3.2271499727513886,9.2896257683072,3.413566629041404,7.984734554679816,2.123084870370176,9.551614306171675,3.260782254048449,16.01688102300465,5.5727556775829745,16.741383114336934,3.4396349149730865,12.261693677895614,5.831174823698202,10.036978310400238,2.3841428630643624
12,10.838254306045972,0.5106671611301263,6.880787247154732,0.9033771046304162,12.172215937346827,2.380702445724089,2.5118999344647492,0.0,7.633189916157641,5.067124985220313,0.6299792696248501,1.8502604178483917,0.1577753867216658,1.7110067187496383,10.467900745576092,1.5501874668384406,17.809210758866097,3.0660903428765467,17.606482640670045,2.12754676143058,10.664655237276492,2.6377325031564087,13.465568521923162,2.561451191823746,12.799487048067963,5.137439674972892,14.805054981153406,3.847900118053334,17.152727068675272,2.5623008869329156,11.871352775827383,4.133992409892903,12.812332319667092,3.102775068987309
13,6.250294032547833,1.7258269064270162,4.6808003789812584,1.9873000971643402,7.86699365801419,1.7203523965958394,-4.2376243964168205,0.0,4.341633601524922,3.22370452906309,0.16440825508302792,1.0249187411295844,1.742155727094742,2.120286491544517,8.447080074907104,2.007644516017428,14.861176650992912,2.4628253496248473,15.40491703522303,2.533442916798684,8.410115275696512,2.4117840252023974,9.906722470549678,2.330506973518827,11.223716007359204,2.0208684598602846,9.555095445345993,3.031701879717123,12.156012601008246,2.9181901904353906,7.864204961299187,4.536541173219844,10.879268879391184,1.1337058173711845
14,11.358176064032786,3.5059854022030947,11.515921644612067,4.50042407419013,11.56293558909039,2.731702058952637,1.795749497391781,3.2939742782603787,9.393447014611466,2.349467070612582,4.506254907868196,2.0774085909249846,3.5667474041539107,2.1983556912846844,9.958447518736113,2.3012779490746613,14.700586944085945,2.858937479913848,15.713611423538303,2.371372942211099,9.426879950280552,3.559033450942427,8.818493816429335,1.8641256517642208,11.005209834910332,2.57071556382874,9.672128349260829,2.6630424163390507,11.79270611874171,2.345885251645117,7.307682352486055,2.394492114479941,10.079793377928182,2.2996738452932477
15,11.608342058358158,4.553162011170686,11.675314486991711,3.245209103773494,9.92625525964047,4.665727367177637,1.9739865599650321,2.768525379744932,12.779207707149283,0.0,6.969912806988596,6.176152672008499,7.132044200383687,4.117587554985331,9.138749053941954,0.8361206517011002,17.811975632512222,2.541859782374817,18.361924524605904,0.45374942180268674,11.016764253462553,2.4149914269793515,10.033957592758115,0.895204205175899,13.392156904893989,0.355275183610825,11.18739775129287,2.656098950818272,13.515705045808522,1.7512074952523182,8.941828189596796,2.3984562853510765,10.947935525299151,2.0247927879603806
16,12.7713667693039,3.589345466942802,13.304283598559623,3.5982556762175695,9.266562762064265,5.120442017845851,7.830218971985458,3.351764897530141,9.825860304825,0.0,4.99765187890164,7.2677049876446995,10.687613099071658,5.52762048876016,11.908882055723042,1.6854072524295343,16.014826930264118,2.104028087254316,18.267017398279755,1.3081367071013554,8.971183931338535,0.3162908892791261,11.852882380524727,1.2513496678982934,12.516823162342744,2.664168318296323,12.978819642185895,0.2777964783852922,15.083612083884613,1.308903475348348,10.70835008643613,1.0711134883457007,12.249833720934571,2.359178279360005
17,10.394086582420716,2.658417912649834,9.59737115027771,2.7823200216821045,7.621101692881821,4.630870647857458,11.188304458690359,4.270908052712726,7.251894674018059,0.0,4.418057795548308,5.581206160752117,7.687956066648216,3.492388028626111,9.696321534331243,2.8962003573446227,14.768678148167895,1.8424300658702322,16.1657578521138,2.5652580290437075,9.318407657512907,2.6402929237709123,10.881338713978671,3.8148493369359446,11.662839882329136,6.198243852498242,13.93955509681857,2.1717978046894073,14.749039797900211,1.7031479441347759,13.227636627555032,3.9230402221768204,11.216785930316602,5.6355975192818
18,9.220840940512105,2.551143605330242,10.489769891515408,3.4555369379267598,8.51327603307213,2.537430155072838,11.85410232512621,3.9481736126346143,9.91128131246498,0.895961838511862,6.012934855747366,4.588855966448906,9.138849584961237,5.018279229695127,10.682064212696083,2.41015585122808,16.867730361694733,2.3488513472593437,16.905902192174956,1.8374433932430565,10.582706239952257,2.436728468477199,12.384721281483765,2.7620814977404393,13.111905967868392,4.596444738712522,13.554032868167,1.381482071507959,15.788313248334394,1.7813674353994178,13.314411614681898,4.532398042464703,13.156140386639388,4.783837155246514
19,8.710438630567497,4.932296861941865,9.160727787473135,4.579746331768135,7.776072053257352,4.118767915605485,10.53596472282789,4.995897600274452,8.122157941615981,6.450252288687074,4.807416102400022,4.956873600564261,9.835812999557046,5.2929138141890775,13.589187338037474,5.761207676819192,17.302960175290348,1.6166051415117193,17.097325601355344,2.2032910473481673,12.02715542051457,3.334217593972731,11.987332456719065,5.014022428296979,12.118469307602785,7.567543926141983,17.923350551996332,2.858607132939168,18.958671160747166,2.166533122870802,16.07490900620146,4.508991254996889,13.129037012668105,7.728549547589903
20,8.785054845783938,2.2495394744612676,8.16131238336192,1.817996299856897,7.347688817980401,2.883729310620453,9.413615751773392,3.6532238616290975,9.647834263921155,8.339312843269488,4.344153082095178,3.609718006943929,7.530655533934677,5.085367350868015,15.845596060750896,3.6801167654731506,16.40096894639431,0.3839819112628069,17.057806660495434,2.0906429554272012,13.946278689631857,2.644508082976781,13.251359108281726,1.8681786947582482,13.389294678257162,3.786495543386,16.54695140251304,2.2562751425617096,19.634032880423465,3.4399226008170216,15.605305633212051,2.829189860956368,12.49823607237412,2.3644765621857484
21,3.6736183811131324,2.9973067822888577,4.133096649277855,2.6841862938490935,2.866255189009531,1.042632708910883,0.008854841101977984,2.8992658359166774,4.824675031192945,6.252607448995983,-2.920156981577393,3.274038174056179,3.9484536874949723,2.542376444562276,11.909081598954002,2.2583751584772567,16.768553118273523,2.4035724379491525,16.28722780729698,1.4217431185326739,9.056481734386201,0.025088149262566084,11.605713338452826,1.4426707165678314,10.22079397774763,1.5916808359349484,15.309284627617895,3.6521987453010434,17.314637008696383,3.7807541552288755,12.075049507725236,4.331192949982746,10.617692641000229,1.9594864601164779
22,3.6050193169667306,3.6954592319229826,3.612622158235398,2.363899520272484,4.764245172467689,2.24217938901032,0.4833915044011898,0.0,4.296859106735959,5.700724312839629,-1.3063144131134283,0.8273512106589189,2.526446659477015,0.0,13.000351467630438,0.7884664276629023,16.9901842672977,1.4957564971870645,17.25162787456108,1.0883268875788936,11.443116363680184,1.7321819036171118,12.55693305308327,0.5938671042543979,12.285352876750204,1.1873883035135866,14.56549085619586,2.8643956433283853,16.641370752373852,3.0032934729853293,11.512208092564364,2.178353201254011,11.502155606338526,0.871116784638474
23,7.425303414880863,3.4538503797080775,6.308943333093936,3.593056733797713,7.248265148257346,5.085909710570333,2.298457533065598,1.3072618427856049,8.830903188483301,6.130256818387277,0.5779261142046004,3.9867727938901543,2.9162276436826664,2.353623260818219,11.235967589312043,1.3859587812003378,18.265630731867873,2.2324548455444506,17.453183772743397,0.5961151431108547,10.628914436014458,3.4054629257569458,12.641984028566032,2.3452228729082063,11.025239387669966,3.4237430939653497,14.30707787901014,1.4855518799793093,17.467272460042256,1.676977288810383,14.461966383054207,3.119199487715346,12.534017674342865,2.5960031511309976
24,8.374072999176525,5.0897160828650225,8.147559841297259,4.216076399762162,6.648677664927906,3.883800553383648,4.063281735924148,3.3572473735644937,9.316900191010497,6.240421032669378,1.9603944059359026,4.664410760950503,4.669713864373058,4.121227391227698,12.31736993401965,2.344566239870033,19.30002030890034,2.708531340132891,17.477039120791975,1.3847571096476434,11.405032467826402,1.963490438244714,13.402227777031534,3.4244636372803026,11.375781707885952,5.197723050441874,15.353547214897386,3.84231639295296,17.6527895088815,2.237740331286322,13.93362460705201,3.3888848960423963,11.773060149923623,4.2743851902619525
25,7.23253261637263,4.785201944630294,7.234044453966767,4.355261561492108,2.9072474524161707,4.733714028797792,0.9507223900946586,2.879599151887729,6.750298753812915,1.48868732777058,-1.7210668684074062,5.118671345946129,4.37095235937881,4.796007640061486,9.60191305544303,2.323405716666075,14.946033810587728,3.770114766755108,14.71374619294858,2.2883527342830847,10.515477047124458,3.4868462909230518,11.600896935402128,3.349032876875668,10.822649161058418,5.2422234071125455,10.587195653915476,3.9007063981061765,13.673809388073273,3.2966319075020056,10.29260116942153,4.153502154164818,11.264166675881231,3.48410870442264
26,7.729508331045234,5.9289868901236185,8.146832330433012,5.784547482251773,5.179345943227794,5.15309987818646,0.43767707630179,4.767663897416478,6.866627490653817,0.9794711089408081,-0.927942853790208,4.778634206810333,4.849430764066537,4.366300058836376,10.065706002192387,2.50705120149788,14.933165367980376,3.3241832879995683,15.86880112419405,1.9674312435375492,9.999867001732593,2.9461697602632846,11.019088350809069,3.4841051458934427,10.40687385081315,5.425036149859239,11.449205986506536,1.5002686819159934,13.92365943712679,2.516543036094837,12.008793793218349,2.9472359500279492,10.69367532584256,3.5125299600553186
27,7.313911015984605,3.3433421818508293,6.3129533166502565,3.11534756829739,5.881062542901232,3.60346011811538,-4.247558971566883,3.6045246471598453,8.070979621627702,4.914887238778675,-1.5956473170951664,5.340726225153501,6.155945332460309,5.632421853235981,8.535484829350784,1.6621645605148927,14.078588359891627,3.570562664304335,14.394380951227134,2.4809597011125595,6.691241235826538,2.010979374350771,7.609475156154577,1.8968078883825474,9.386214104318878,2.6419752389410056,9.998332938741228,3.386699555972373,12.389662910519164,3.2147563375648303,7.3707050512907895,3.7382383304062823,8.009885284989318,1.9401705718494036
28,0.0940188261366206,0.0,1.5342942107819075,0.0,0.9094521785163385,0.9557104091541473,-7.828395873294825,1.8131258687538914,4.010539987033143,7.897586982712022,-6.378781002923766,2.2278941031234076,5.775359411789369,3.149739300542932,7.77340544397706,0.9484095590537378,13.546778347598899,1.9682592928042801,13.00547824523332,1.2196836193598604,6.718771897816155,3.1315348380566626,8.102630094917581,1.0984559060508081,8.815732835095492,2.4314837416087594,9.08378132891542,2.8662682536196025,11.036583893188594,1.8960025242097585,4.242953764448117,2.1331013477927363,7.299547283859699,1.3929924054293599
29,-0.7384924154986123,1.8306534170061437,0.27380417833796056,0.22230738953372287,3.157569448534892,2.2929434712335515,-4.738265799422606,2.4417316884504268,3.815751141169223,8.148327755756164,-3.2030674106252857,3.0668512028285457,3.9571827650417863,2.161387319463489,7.811450937019908,1.10919772295934,16.342328020431857,2.6339483750503376,16.169930660188058,0.9114168337842468,5.663806809673902,1.7627799418461494,9.144604892855485,1.4404022118757114,9.260112934597249,3.1078565783667336,9.827212621440001,4.705995444153074,12.220930634114609,3.436651062821338,5.98128726781516,3.9862243239983033,9.065046949411508,2.5268192991482543
30,7.716844853737018,2.6635834764882977,7.616306371059586,1.4346574227015374,7.462905029836266,2.1439480029981066,2.65795342379998,6.121598633968131,7.6194449992091435,0.9812122708167967,6.728366709787969,5.757573954201032,7.58044253744395,3.423870873466081,6.875666064052458,2.0063421320125636,15.231102575753823,2.996390633420413,14.126049240767067,1.8941974491195088,6.205173269027322,2.6609354466207154,9.58859859306857,3.458971903840531,9.972700164190508,4.600882432239816,7.61952165256568,3.831567171151676,10.077338518799479,1.6696538079135292,5.038162109454792,2.590451823639619,9.41359338401727,4.016148545290699
31,10.11267327608996,7.259899239918914,9.414902116165388,5.582419654498741,9.141700998530325,6.4539485274230355,4.197318106287309,4.661614031621571,9.318599200867524,4.494647682750373,5.438579755323281,10.498846766795749,11.098466725110907,8.163880756212095,7.675207146779906,1.8529671621512145,13.901622661053121,1.91808416378212,13.333442870707325,1.452469213260336,8.492536396929214,2.2455779084393463,9.782645273534508,2.0222152353999947,11.883647106673248,2.7892638071711575,7.5699937149199314,1.1070421683688076,10.776531783976258,0.2938588513210636,7.115682764810069,3.4292008694963347,11.400561471140508,2.349859469598215
32,6.5221092547292665,4.022842821794653,6.12298081556813,4.353892847231683,5.268354253167511,3.8328849642133145,3.124871083969794,2.50193182192958,7.440101357419368,5.415604487834465,3.100121025511514,4.810072201868013,10.295815785859002,5.200842062470794,9.584294168559907,0.4629766056879394,14.793024254682123,2.454742746019752,15.128894351458774,1.2066532879397542,10.174273579018475,1.314768041912364,11.441567231298933,0.5737433514528578,11.905529868799794,1.6457476831385927,10.45159987475994,1.2677354838016996,13.078501788429671,2.3093907771708913,10.487522736039068,2.540519580724313,10.837713037713451,1.396140462138545
33,0.6896146800028342,0.9256865794792501,1.4134754680762174,2.309557738256895,2.0283895146410282,3.143326531866275,-0.762970172940333,3.6409899282783655,2.4146831178691572,6.895415545547779,-0.5330401830106211,3.17484833771469,4.4279810913419535,2.3904710585653457,9.937021591497238,2.1095243208491814,14.868437872232528,2.1900026946964455,15.097686647924188,1.039679619057486,8.43889154813667,1.3689228602819243,9.905338763856268,2.2140205567257283,8.747854837669774,2.769898002290388,13.056365200402702,4.224170145177766,15.981725033910623,2.426317393822323,10.427679793806982,2.926402850221872,8.899938299009039,2.5180711017762363
34,4.743444811017487,3.381298344223781,5.992824543648088,2.764676900275517,5.9150863014480874,3.5295854491031187,-0.5884589617799648,3.5744957240714843,5.395667999307404,4.56947318959177,0.6461650888765951,3.8316599277695698,4.317022916700386,1.8862799309377771,11.499025567246006,0.8740450430335743,13.31533528398851,1.2827500329081434,13.754612594535017,0.7301081277066996,9.653357982838552,0.0,10.78329357393232,1.2437322376651918,10.163999958308597,1.240387480532778,13.08207214877368,1.599057833052871,15.697650227772922,1.331936541216124,11.164421023216201,1.8794136204789242,10.37764258513329,1.0535957189850973
35,6.875193222442583,3.5014540690410922,7.449990269703339,3.0586614715306752,6.173656414411998,4.781381555616275,-1.2151743810273061,0.9544775232488685,5.00824814552463,4.3437102167091375,-2.4740967372506963,4.242405288821544,4.065877200981454,2.2676642397359013,11.915852489398935,0.0,16.768233007190286,0.8881885328686752,15.230137950864142,0.0,10.55966859772031,0.0,13.008266594968946,0.25315732755636544,12.244774945754443,0.0,13.649691980376382,2.502314283162179,16.422458425342313,2.3474186539026594,12.88224471185919,0.4681411128009332,11.678907425056567,1.0439893232112896
36,5.727426028049328,3.7610595200116754,7.87142777410663,4.767612406509023,6.065110958189158,3.9307120072452593,3.2487328859272866,1.5312788580336212,2.3943478466448997,6.240826655509308,-3.132618641692061,4.798908020438732,4.8775355375496225,4.789650473943921,12.715019129214507,0.0,17.308842098735397,0.18457555139508885,16.65729284328918,0.0,12.768128438263076,1.0975898089440344,14.387121087555867,2.308660580858574,12.236968260648784,0.38222423755343815,14.720327671478069,0.0,16.453865425628212,0.036429133179032736,15.04309122394486,1.1292965147295453,12.164226573957063,1.7534687989107685
37,4.929644042534035,1.9723812628894826,5.107051826464271,2.3906921184891905,6.539339874196725,4.1522668021346405,7.003431320621322,1.2277740092411604,4.128704600437612,7.724383284811626,0.2679157007010303,2.5005007634498,3.153510279924824,2.2695651663906276,15.221403972842102,2.242982492057396,20.385714152510708,1.9590722607952085,18.058952849166115,0.1593730867612777,14.397390779799458,0.281957370642429,16.300112402148756,3.898886841364097,14.285475988302064,2.1179759302582757,18.168075782486532,3.0243662609423936,19.72344603655742,0.9197826346128233,19.207318643220116,3.3421075360373487,14.33877148941502,1.8015424779439093
38,9.153596789987999,4.07493516014011,7.8115489590079985,3.9135836268703637,7.83112124254191,4.885610323262432,7.466697343702618,3.6817427215503997,7.2713397226812475,11.53139408132531,2.605455580278277,3.1806693484680957,4.198531368133599,2.466246731643829,16.004043238092358,1.986468395828312,18.019251574509163,1.8948176450266927,17.966119607855397,2.312547549895215,13.357325756669612,3.051347629233929,14.678507684632592,3.0691475470703287,14.05480796649232,3.067800929082303,19.648541112609614,4.163316829494724,19.750964126999687,2.461208669487273,18.273535006040394,1.111469653767049,14.368337302087038,2.6398000510511324
39,6.467408322219978,2.6265432776563347,6.05523992027588,3.061407177113858,8.484946499433322,3.802619003863555,8.24569356500347,3.0229752419649367,7.8733261705848285,11.61333766619255,2.2556192714758225,4.63398190717426,4.342030681492673,3.41661745506942,14.624233161635692,2.6997806044885695,16.07866339608161,1.7473068051529752,16.413548366316306,2.491582216804788,14.319901938624398,3.0325521857283166,14.6702564161074,3.5967395431962625,12.72484990372903,4.8185351290424965,17.585964575815698,3.439958479544867,18.467502824919194,3.0348932194775147,14.799203188169873,2.8954702915336723,13.652218052471577,4.327113401398206
40,7.05456781847044,1.5552707351943484,8.175058252955761,2.3854778085932744,8.155330617910867,4.454153960556283,7.0436663338679235,3.346853541764867,6.677726607888147,9.612165256851878,2.3291453631769734,2.96066787752126,4.608879029447905,2.5322980985941537,15.732277717205964,3.427207209113274,18.10194105813751,2.5280744944919338,17.75689735542914,2.2082351406783336,15.085153214223327,2.4799703928660186,14.881841469226677,1.6845087834620793,14.348957388667998,2.713141560381828,20.208101111326172,4.045497232699408,21.566628914891353,2.4006945416482677,17.553427462541144,1.6471295440283549,14.034812227493871,2.933581246047426
41,5.85066977938324,2.315819586845178,6.131248364460178,2.053126401863511,5.408232811167299,2.075776347267305,5.426657505123577,3.2238563665084996,6.3877239632516165,6.144466518408589,-1.0760264520905967,2.6615860426026656,3.816998677633947,1.8264764698718952,13.680692741853665,3.371912629629236,17.567095752649127,3.078357225497853,17.821259390279963,1.46729612615689,13.588863385412466,2.228897909093731,14.272553861296073,3.1771273869754095,16.18440410645393,4.66191269919566,16.86665300562293,5.250115440584978,18.688466138818463,3.318295954933526,15.806970216624823,3.675707982872328,14.242810633358413,4.909264886362392
42,9.06511535746423,4.786858216079892,9.282740462276704,4.1707940955263645,7.551411494740347,3.8965984321794633,3.5027766354141616,6.17792705558195,7.826512683894939,2.1963570113183795,-1.3011322742034241,3.4389327613287697,4.085831645623162,2.1411197009413883,13.20638686338592,1.5822981698579295,18.202842289503813,3.58842486263414,17.14947272038713,2.2400037589433373,13.394682154957486,1.7800415971331933,14.730243725021142,1.8275113500228535,15.145315203886542,3.4268185202845856,16.41579283079508,2.937228731906777,18.78761076551382,2.5939481254230983,14.658584987169768,3.159024069999471,14.030231563382474,1.8872046382904932
43,7.824525742232151,1.2024563355475026,5.754929769755839,1.7363171532832373,9.000868955303243,1.8355521824246142,2.829574414849829,1.713846434122685,8.129924875290504,0.0,0.4352658850164651,1.4945368301571045,5.069017125775116,2.092429707276382,13.522678751501608,1.0743524336955226,17.257284999203474,3.2011944007980757,16.9725583586943,1.2328323897254363,13.087630053372148,2.8266680675531015,13.923788674302022,2.2175220550428754,15.238476862334629,2.550150965135877,14.074247475421144,1.984222956377314,16.04417432737877,1.8100975855468695,13.071584052063043,3.4803341134114976,12.899570809944223,2.342283703158929
44,6.771880828024161,1.5228005092773216,5.228234621508724,1.6160513836584924,11.938685741160043,2.5088929918412823,3.2221563834660607,1.1183112420762833,9.565009870065214,8.238731404775715,1.6344778800139583,0.5282295884292005,4.851647619644212,0.9025204535545683,14.34610278911066,3.9758744640178776,15.093547104351483,3.88515891359215,15.750461818920007,2.4717219841217823,13.202179215603085,4.7828482250764885,15.115042944362912,3.9743372435381046,15.493642946231533,2.6602369551236227,15.296081068586659,2.0148661584713006,17.79324716921791,2.6392568696625154,13.56108061384109,4.121224499863248,14.210050829219675,6.7549909030694195
45,8.610887978912984,3.870745934955955,7.224775012960903,3.709371404077376,9.932093174571143,3.786123687727637,1.4540754308737966,3.853273328980645,9.525368197647452,8.982244915047303,2.8903814440570494,1.1082286990683503,4.370616851672341,0.734987292960593,12.251973778061952,3.5001814204145,15.691228039947319,4.675134607623418,17.363046560191403,3.9015095003938347,10.631439566519433,3.347671609376528,13.474098443491275,4.026521535838907,13.194897478851374,5.086855914115882,16.846848649397735,4.125414560884217,17.699105314223605,2.9383692410934725,11.702517577714142,3.562351418061276,12.687655361583946,5.576077983602338
46,7.321388857915289,3.579965346390788,6.372647670405702,3.4956881735238072,7.942865691229077,3.541171658302224,0.7157941438945348,5.9780703637757,5.070198132731181,5.196865533853563,0.9541563244614972,2.709540578787103,3.214312063496281,0.9931592930005606,11.444808785713217,2.6572123034410633,15.532178488495422,4.399555373983375,16.343583597964056,3.6255165980964,11.787343859771875,4.5440937378090265,14.45936386653616,3.5260269778165987,16.539935525440104,4.631490733385746,15.560791456203827,5.274699960505212,16.885844590402986,3.062175536114655,11.5976922081859,6.468266656505158,16.794627103968583,3.5539956182093353
