,BPA_Load_sim,SDGE_Load_sim,SCE_Load_sim,PGEV_Load_sim,PGEB_Load_sim,Path8_sim,Path3_sim,Path14_sim,Path65_sim,Path66_sim,Path46_sim,Path61_sim,Path42_sim,Path24_sim,Path45_sim
10,7304.767442157655,3119.556290137475,12197.026168542014,7233.535022906227,5751.515163436533,1254.7978690508146,70.30519382352293,996.4065076440006,1021.7815325058968,2284.6879413556917,4429.455598333303,1144.6966676471889,-391.0498098107423,-17.63447779779116,-31.1839159663954
11,7248.113579650938,2661.66425337236,10550.268199070613,6202.682534396855,5532.661929561494,1342.1631527977365,495.46019333157943,660.1449719928902,389.03646956554735,1780.51725088707,4284.418203833228,1232.0619513941108,-381.39990702426235,-34.81108464517977,117.01091994193521
12,7382.886986999972,2651.116168331736,10808.096220786148,6517.505988131859,5484.765430672065,1098.907097593135,801.278359874296,1316.5820155577671,-1.1097171492459665,1945.2738458167119,5444.900122735511,988.8058961895092,-240.2557229269334,-24.153525564421507,42.97738255279081
13,7613.788267589383,2946.3249678472944,12181.269034875893,7010.028808887419,6220.411344668535,1235.6182006747347,267.0723390261465,674.0123599857186,227.31957572488238,1441.7346593962427,4453.860685199567,1125.516999271109,-249.44917089692376,-31.739643253904326,101.6438853801684
14,7382.699212082643,2841.3441070394915,12936.342175831243,7421.009242775583,6059.673325149136,1693.438248937693,294.9877150900435,896.1053833911752,247.15060007298234,2057.8841429556674,4621.731276755772,1583.3370475340673,-362.795112579234,-31.786140555815017,33.17750828933533
15,7708.194543521433,2780.196730681267,12081.141212103896,7787.885330279244,6122.972065936752,1646.6494423813458,-749.2215814304434,679.176091044981,61.42563688867489,2518.585293613357,5122.078179584958,1536.54824097772,-377.43345675953117,-35.88496176995273,101.1699077017424
16,7785.451352018895,2865.64871440994,12363.524688004603,7314.612387002744,6109.089242791629,1480.986899709555,-267.01647873972775,647.5755353838537,-24.937938384469135,1931.1281837541228,5391.3603967677,1370.8856983059293,-397.94846255943264,-51.52885209120625,90.16974115096352
17,8337.731373845907,2684.342690047918,12161.494325265427,7612.898331866436,5650.7407379867645,1164.435053751493,554.9862495968271,893.6555915211317,175.3303408476894,2228.0864676260794,4754.795930364532,1054.3338523478672,-393.12607000779246,-26.632924180388585,36.538534412902344
18,9116.728939743316,2678.3981063298725,10281.998324677987,7145.741050789327,5387.022423084556,1297.7966783546212,-71.7426273834746,715.8893420018045,-343.6796288222281,1993.1086065819754,4583.323725730534,1187.6954769509955,-387.7142597855958,-16.549206611540644,-26.846527014151444
19,8570.496143342476,2535.304393471743,10153.848793611247,6762.089764762552,5166.238241771992,1144.4556355011262,356.6736333548691,748.5146876747203,-740.4522118894594,1376.6182977287228,4458.22572672867,1034.3544340975004,-376.9296815909337,-23.552093153901108,60.67197382811133
20,8701.384733063167,2714.4621235607997,11805.796406497238,7266.572596681442,5767.839375158609,1221.0169925705009,653.9218987387305,708.6023633660029,-77.5357783579966,1245.9865141176974,4857.924886593332,1110.9157911668751,-394.26403636415273,-34.39192759668722,-35.284003772049715
21,8377.205071000837,2797.416417819038,12009.470822394684,7660.212379158547,5900.470323569782,1240.4059836346928,713.4952264802619,525.0262015713961,-48.7284625070705,1196.615907217432,4594.522534344148,1130.304782231067,-363.74890327302046,-48.7670633023721,-53.32677885037812
22,8616.996625698512,2675.9367349976023,12587.5716038212,7719.549153310234,5984.141371680327,1357.8393834630847,148.59341880489035,600.9774644694414,879.0796771727089,1709.7802739977299,4664.375310737892,1247.738182059459,-239.34635010621344,-13.508160465284359,27.78665367702468
23,8176.586933942146,2941.5112910489343,13615.91117200546,7605.744578269557,5849.908100643309,1363.2472565342562,143.25283602290904,235.2070928296544,543.365597323999,1529.433821311493,4632.628392126466,1253.1460551306304,-236.99345304601846,-26.536351068471212,65.69549932235057
24,8147.348570152481,2970.7015030367584,12389.156636970538,7037.333740057175,5504.43176878885,1164.745985015181,-48.28651908888179,325.2262407207074,523.0737788980487,2095.498982486717,4646.721203983553,1054.6447836115553,-228.41232914898046,-18.982798222048075,91.83792407304384
25,7532.265357228493,2695.2098249599353,11147.469285167852,6831.56960361054,5313.030153060487,1116.2244061932006,-49.59510058813879,191.00140597121498,485.2780638428561,2168.1792518841316,4895.985068885299,1006.1232047895747,-208.6800141716233,-24.222418560825446,148.48831974973518
26,7453.219581145882,2649.0534126400416,10579.181579971282,6432.788301872349,5324.817258425568,880.2355359813711,-325.77274666086674,581.5054116465,244.56091804927473,2502.5445074712693,4803.36102762305,770.1343345777453,-259.94881592291586,-37.90263469271287,27.64780211975652
27,7442.406028898514,2997.066443918979,12567.40142459615,6487.053040473772,5910.941489165369,983.2803086917601,470.4849531191199,453.93500760643997,808.7801207185255,2249.8424590272057,5557.70610886335,873.1791072881343,-258.84867883427296,-32.59216737299464,76.57324835120974
28,7287.783479793973,2881.946829965312,12355.010573914158,6742.955036980449,5881.720154519277,1030.2711789242462,108.93477455685883,349.42533808728285,1107.7670389142263,1950.12921567396,5940.40649840268,920.1699775206206,-257.0232676420586,-40.03171469707755,122.03521049110722
29,6256.832778012136,2844.415313256753,12908.329011605725,7797.547645413082,6371.489274868235,1114.0968341478458,-104.19538506670483,362.2614013323003,1483.815855049123,2834.9116990331026,4734.142963438142,1003.9956327442201,-267.9039899248793,-19.775483768279592,90.7345786456583
30,6926.815581651707,2890.178104538727,12569.689760407115,7372.534422355443,6125.422635858619,1294.4169660969828,-46.819158984905926,758.1070529933032,509.824483293413,3032.1426933325165,4750.736561706901,1184.315764693357,-231.70615132015988,-23.939116241372286,90.40286454127005
31,8246.297541084416,2820.4189642266488,12142.063747271612,7072.101325290121,5625.26074915467,1784.375496815381,401.51069676416085,475.7592636109754,-90.8302446903491,2336.1770992732,4075.8814865658046,1674.2742954117552,-212.0725610079446,23.560728617313963,25.313136005903615
32,7546.741928379525,2357.7582962223096,10284.235322034601,6347.393976568942,5167.075534633144,1574.876583274089,190.58914028017023,952.3401208250315,429.6965149532932,2493.9669757839733,4909.290003913903,1464.7753818704632,-170.6701896840112,11.14602893622365,-17.815862797005618
33,7697.091540520118,2548.163910212128,10991.799887978837,6322.840875083705,5334.955179940031,1467.2915182713928,616.2815143913786,883.5938062300137,652.1507977945425,1487.415115591528,5034.41774433917,1357.190316867767,-196.5654483080496,32.65932725118549,-16.510883188229016
34,8668.365625458622,2816.876627888461,13131.528863202535,7320.003511911001,6058.500341471113,1603.9949301482463,-162.59467829419847,960.4100535778172,131.83463653787328,1695.9530132265563,5435.8381494309215,1493.8937287446206,-274.0628339737526,30.28545550299446,27.302367314633806
35,9191.955960026122,3031.3087847505626,13334.181908601984,7185.135912516905,6095.178592125289,1656.9946774164412,-770.3449407085636,832.3710344860615,-164.39948076707074,2599.3367033335353,4944.524329836296,1546.8934760128154,-229.2147197989222,27.79344297325715,-25.33188144748455
36,8816.850065814733,3112.055619950678,14475.845114052103,7792.497494602206,6010.88000288335,1403.8043649082713,-22.22506493435,1317.0986268530733,-169.13904094932587,2300.9038348770337,5770.529114662243,1293.7031635046455,-252.48261080753082,21.987713603876465,-72.69119584374218
37,8195.987713692482,3337.928013229299,15192.016624635733,7704.583494512279,5921.687706883105,1395.2990717105802,211.19281806053323,1164.0325159357908,-193.7673083506231,1553.9071648194044,5152.460932026107,1285.1978703069544,-223.67146384881934,13.91873583974187,-24.404448776401416
38,7896.386631711298,3170.616326647406,13499.640586197658,6503.054996138446,5701.354810060168,1495.648840959392,-383.2021039250387,1126.3015783538367,62.08793885318147,1515.5688197595223,5350.675037806133,1385.5476395557662,-283.52794073967436,39.43898226243081,18.462627593626046
39,6870.35842181434,2777.9146198668136,10990.420184742276,5671.804793219275,4919.03342481366,1782.7885129757706,-44.46044799197048,1159.2761169265104,-205.83492806665015,1873.1792053508889,5173.362609755321,1672.6873115721448,-228.31378282649314,38.472788619773645,-20.049114815254736
40,6630.701191138042,2597.960178289365,10654.844465247295,5836.497726038918,4628.5997542669265,1372.8913440295937,743.2315935827164,631.0559682201219,293.51109229549365,1064.667595445189,4447.727285183787,1262.790142625968,-169.82454990100575,31.603246578277258,80.11272234400923
41,7505.92361985479,2627.3003551648826,11716.191269251214,6691.99473824632,5712.688538009729,1543.7377291613293,458.42275682876465,405.0229101763416,731.5813065565171,857.7550310930551,3945.2915418419666,1433.6365277577036,-205.15264937330042,31.953094568939868,107.75896920126314
42,6993.896603032253,2696.833557635241,12325.81695703744,6728.883663323209,5658.131494376574,1542.4105036406,1215.2336055109818,535.6905713510886,639.4318566163547,1108.846506564388,4636.459581944221,1432.3093022369742,-217.2814195322712,20.856572261836767,44.99177856968695
43,7525.418999177567,2531.3814393390594,11213.458224527498,6704.213877699813,5851.161891160305,1627.6564525476426,1010.0667316286397,759.0280819891506,648.5324120121392,1621.7345222686108,4324.348866350673,1517.555251144017,-136.09634256859488,15.646549734941331,31.64283390787702
44,6713.277591524831,2596.991183769089,11865.10698143363,6922.57394834513,5678.858245085136,1489.8064209375682,1224.4932531728077,729.4564135351941,806.4754436189376,2090.540830914017,4608.878121464293,1379.7052195339425,-163.56036705198014,12.914596088191878,-101.5754741240494
45,6984.494929368255,2717.639208100352,13428.145031307979,7627.545498586818,5858.072973240848,1779.421025971344,798.1355363593373,585.4250693708789,325.60268119094417,2416.348355248859,5323.547364477191,1669.3198245677183,-182.72660463997047,17.492785847114696,9.15911203409604
46,6189.713234492005,2505.3972459464094,11916.764562269416,7237.881458430402,5730.477767064165,1670.2321813054991,38.31165205428823,38.70876358123917,746.2697220255411,2528.5271676833463,6189.566060318323,1560.1309799018734,-148.93438100582037,-27.78454106135337,-73.02586520218057
47,7067.630694164272,2546.340573507039,11957.576476353976,7037.932485785763,5422.42039012344,1576.9457766492567,718.2103261980853,845.7995253642823,615.750702893553,2034.215205215009,5064.26547967744,1466.844575245631,-128.98885742291534,31.791356658864736,33.58393865139579
48,7140.3408106807165,2640.4487112422185,12483.769574040516,6578.964109344898,5339.1121581436655,1507.4794983602367,790.5604721381374,756.3394980297847,680.4873198288817,2190.4880093998313,5593.9771622529815,1397.378296956611,-191.78379079754558,12.374343659860628,84.63743790328519
49,7992.77313027181,2738.1983330106937,13570.533065387515,6837.768020999792,5598.41864488541,1733.7314117034102,710.7620179799587,699.9694276564185,115.42101609778592,1278.4375656765678,4969.958264958718,1623.6302102997845,-178.24640038687366,13.901858581436947,21.384052411166095
50,8094.170269624893,2896.087748822901,13505.45452988002,6814.453216282989,5890.154270420597,1392.8315443984382,630.0016922065829,1188.3702007134507,561.7608893334309,1731.469656764295,5151.483357018652,1282.7303429948124,-137.83634276564698,26.287814974737593,-65.32362211100963
51,8135.335683807377,2918.5912305921715,13067.430524834295,6931.868716489404,5721.907742003739,1671.3482389138242,-28.262610434141976,623.9488420820228,431.8558393143293,1478.0002853996514,4854.699814799791,1561.2470375101984,-223.98545944692012,7.91761385295262,-46.93060152575735
52,7640.2814388062625,2946.126547011497,13175.992699605778,7085.758894222451,5878.559372269544,1595.7150225145892,68.02264049849987,656.7480886142258,544.4094928637608,1449.2188465089166,4058.505779534745,1485.6138211109635,-143.45557071138873,14.40633491522454,-71.61936272417014
53,6687.727780543091,2606.6967034811983,12276.873879273176,7065.153160908762,5417.887568552192,1735.9823417504942,675.0127164808885,761.8157895902908,22.624350593928227,2452.743960290244,4247.685231542023,1625.8811403468685,-119.60228380145163,20.318016711598688,15.845847332765963
54,7239.550877269677,2498.1668781134144,11919.961751945848,6528.962908467439,5219.065163499794,1545.0533736225957,179.14646354679553,899.4396318505336,78.22199218181379,1767.2805368907116,4794.525616198037,1434.95217221897,-219.1651128742795,23.067751653214472,25.32619907313746
55,7814.442880534891,2571.768194197073,11879.778599367632,6698.123059614299,5788.483920845785,1627.423766413526,812.6656545096957,620.0435108668828,-199.25249406699083,1334.0797403859967,5039.034184225798,1517.3225650099002,-218.62819554107554,25.88529563483656,65.3254155788423
56,8480.165263027024,2619.1146160433823,11730.972810577743,6843.092915507866,5749.661498385859,1518.3091457332393,380.70926079715053,1244.9187226515555,-353.5933231713924,2133.5280311745896,4868.857839903673,1408.2079443296136,-198.15961987997125,33.98146856607186,-48.54491486043468
57,7756.545713941871,2442.2374808771215,11774.089101771366,7630.0798601541,5578.712903168928,1788.7058577056976,-306.27466108723513,817.2988385663224,150.62049301728325,2127.441868069781,4200.843188949318,1678.6046563020718,-203.52124402150034,16.192511730188656,23.50184851710098
58,7896.848081038595,2712.7356979171395,12628.053419467798,7165.518028889969,5941.451500363859,1673.7246514709598,-55.3765927120684,984.8389926790902,-101.71056418089915,1694.1792215681246,4163.01986164302,1563.623450067334,-178.9184373226761,25.982663518550893,-23.06707470261544
59,7826.633724236443,2478.5135510601144,12086.621056236521,6866.192990528451,5809.245146822655,1335.4280996870946,929.1044868777499,683.4582101262753,448.76946708386913,1656.377659099172,4659.315410784134,1225.3268982834688,78.6852796477804,-7.112175281518244,50.380389605760435
60,6549.81322939473,2500.907911023079,11713.328942464528,6745.476651756041,5340.5464473169095,1641.9194031454076,768.6086236133992,588.2882409145742,-391.4597958867805,1549.9080572043981,3826.198029050802,1531.8182017417819,-246.5208259469335,2.084124809997423,58.64861410800203
61,6680.53089749701,2736.016649985712,12109.614470073275,7742.90488157656,5656.075178604863,1491.3301468090006,869.2214231038665,325.3530792209688,-285.0136716009804,1943.492164006996,4136.732323341633,1381.2289454053748,51.63367479742345,-9.177455305979587,40.327177469267376
62,7499.8503561145,2830.677827075128,13021.681427285246,7779.774897253635,5954.383104513775,1508.638068373701,529.8836716760936,680.4826191670694,-385.2762450872182,1217.2753507184782,3659.9670745320714,1398.5368669700752,54.79832348747826,-29.78695303090643,196.93999881121124
63,6764.927033674237,2704.460161103141,12733.495973170582,7430.170239899771,6116.43551154976,1302.2985816685186,932.5773615934586,261.48250021905005,281.68233518539387,2269.9706525441557,3792.582011175244,1192.197380264893,74.13796316962146,-33.50917376814978,94.22852897323739
64,6887.583175399223,2512.1956423611878,12525.740033199028,7257.678774710384,5787.147076864289,1873.7453052115566,892.1290728986737,540.8746446566316,179.76356066995868,1484.0517005646484,4390.175183959428,1763.6441038079308,-176.53781898786292,-18.832419115584827,117.03772393117615
65,7412.479766104021,2757.239315112575,13178.878517850248,7721.734005395001,5856.434986133765,1392.2984876380526,908.5442547989114,555.8421014332821,530.4783762380729,1578.609145720902,3638.954746005225,1282.1972862344269,97.5975507065305,-44.27212700794052,91.63101195595144
66,7795.201379798453,2806.1729322664332,12945.706096080303,7405.810841019585,5776.5107710369475,2032.1196501233626,429.7324433706288,502.583143576397,673.6518353288859,1990.1034808259237,3399.681128694947,1922.0184487197369,95.72837068153095,-22.117013039737678,-42.01143195813307
67,7779.535975547969,2444.2488923053324,10771.08236068311,6752.354029978247,5403.165094638849,1840.4343229307563,1233.967799234132,678.9614738231547,-164.49537658803428,1855.914318730826,3707.180406960031,1730.3331215271305,64.93610582671508,-25.192389592471645,-12.370963554008291
68,7503.402231159333,2456.3205986516796,11785.717462491639,6726.980382863902,5327.786926949375,1296.5805640727021,1071.7771255008947,476.1162628380763,-37.9957779590643,1539.0983367770505,3450.5565447587055,1186.4793626690764,32.62977654467539,-18.239918161175257,76.64345967040481
69,7460.532521918907,2659.302931317528,12502.00969824978,7394.4157827147665,5621.433624791011,1770.4449800099499,523.5128568964622,1007.0889781496481,-411.31773351187644,1164.2636362637602,4362.262795687992,1660.3437786063241,44.34947146286976,-12.60995776471107,106.87271845217583
70,7216.980934191901,2834.2056626268054,12850.115926039978,7268.126775918896,5697.230040384863,1374.0656315832773,593.7713397564601,1162.5877557847543,382.800675885238,1230.9326806280199,4669.3002206542615,1263.9644301796516,48.74772245881513,-44.946501429171214,99.83194693678871
71,7109.7717150262415,2830.2802289816427,12606.163143391916,7023.026376653162,5770.578913087171,1274.5047751172312,389.4721221400533,805.0287424878537,451.5507323808732,1186.0988002342954,5331.723815396447,1164.4035737136055,76.54857586388029,-43.97109358108075,79.4627371752822
72,7268.772899054743,2741.3637913079624,11940.681876479523,7303.389697967788,5563.651466157215,1727.226050237114,-9.009756104902266,501.421616946569,1202.9678806492236,1846.9981439581047,5173.213057152971,1617.1248488334882,28.887965085880676,-47.650137660357444,80.23422310118565
73,7307.162559626424,2855.3018416507093,13023.640435668944,7593.2771731912435,5627.248645532514,1846.0765840264712,87.6930304193902,846.4207506660716,666.3197316350896,2144.492350348376,5435.010152652754,1735.9753826228455,14.112970575284393,-53.19112127865776,82.56434464115645
74,6890.5504838973275,2635.108503541037,11297.914784380213,6480.47361407054,4922.0950824364145,1341.5957866084634,325.2810763213887,682.9209506873435,475.4196073409446,1538.971701297295,5078.683963692696,1231.4945852048377,-208.28908507320588,-16.11366779003032,78.37288863060974
75,6745.321587593258,2467.5045846576227,11141.628147660333,6893.7617739523,5215.186542028728,1960.6613687892352,695.147237544493,649.3031789701483,998.8915121672314,2218.500892565174,5206.2970588566095,1850.5601673856095,-28.153273703174182,-27.497072179826805,107.0828313056669
76,6550.568073696421,2780.974587585224,13660.86337247189,7844.811685947945,6262.28871564802,2002.1672718158768,903.5424978777044,1121.6991535505563,2908.4013969488296,-752.2384894752029,7370.986402534646,1892.066070412251,-207.5645377022207,-63.99895516237413,36.04543990662827
77,6458.99527291267,3066.6810801448705,14179.639212037917,7166.070114339153,6338.678175237666,1381.3452142743076,737.9993561063814,307.0012174950874,2645.1948963051673,-34.2314943698662,6890.262679699947,1271.244012870682,-155.31327300726716,-39.0224041300074,110.09658891086326
78,6722.707445433747,2876.1280078387467,13806.365302139904,7513.4497698472915,6034.594895604251,1402.7584426169121,27.87925312954357,165.78978374893225,2408.5739092781196,-751.3716055865912,7210.977528464817,1292.6572412132864,-244.77569492118525,-27.033953127276423,174.86166333690454
79,7465.593321483171,2812.627745751865,12981.808700662896,6895.859618304937,6020.575195649883,1801.2310788113375,173.31209552070828,404.3801463277909,425.1234496076206,1830.870758490204,5275.436196201968,1691.1298774077118,-241.14666844323654,-29.30413219462914,60.37786896725269
80,6505.857425782156,2728.6710813451186,12405.242663414145,7098.089578899882,5460.757687873423,1924.676671695824,240.65016907199947,534.089345607433,-473.9937607466105,2660.386342497338,3375.5844326153965,1814.5754702921984,-245.630648732432,-49.893740528564734,86.94070306508311
81,6507.295658363197,2220.094543475375,10668.486820987406,6460.412528068901,4702.287834865943,1639.9606632347707,683.7388471836857,443.2948648064381,475.1713479597828,1859.2448942519086,4211.339185681204,1529.859461831145,-246.14958712311002,-47.00257034137912,79.49845249206595
82,6849.446711943257,2581.8616561928634,11943.473985730208,6359.8366302882605,5126.5254269973475,1824.43578792224,533.3274588828042,540.426083002476,383.4888679156975,1426.2647573998058,4244.057240739388,1714.3345865186143,-213.89058459727232,-23.926850236112536,102.3905185759981
83,7298.660429214183,2707.2059690599885,12523.436770479548,6543.454624300445,5630.453316680113,1924.3745999633163,494.3735402041187,897.3868369212926,-1.9793182837371432,1353.9122475087354,5443.250253482193,1814.2733985596906,6.51263838397456,-38.2044171978136,88.37202677344942
84,6869.586619180115,2929.996001595986,13798.411209258687,7031.0014753192645,5416.730652489755,1289.7938746059617,661.9615658816178,791.8479634328252,1096.0921242827987,1857.2445801062672,4638.694320353141,1179.692673202336,-275.5525964426139,-8.119449140642953,58.63414654489832
85,6751.396099401921,2848.766966292734,13865.716732682724,7484.445956960499,5660.603773919202,1820.910215067387,1424.9257117482302,95.08105143882969,-2042.2151220051458,3061.952955821294,1341.9498186896235,1710.8090136637613,-197.67832084191602,-29.294108095589863,35.30909185424121
86,6682.540507409373,2982.021119220686,15607.415537207959,7589.761320365712,5593.92689334096,1439.3285227734225,1576.2158429900187,95.61706928124691,2454.338730989851,-688.6303490912271,6278.866179339944,1329.2273213697968,-213.67759171789857,7.864506274759474,-23.558996719207812
87,6899.153371385368,3360.9559051627293,16816.55487570638,7680.617189711878,5883.893966542649,1788.378612016288,1352.568123664558,130.1472282139486,2541.3531305851357,-1092.153416347576,6506.780344526964,1678.2774106126622,-244.9050184849033,-17.96895222680301,29.179480348441466
88,6195.812359397469,2655.2310157807274,12982.317116883127,7036.396469806083,5115.400913438221,1503.962672739264,1693.5412258592662,579.8354136773744,2543.90203100323,807.1944430931571,7467.987736900725,1393.8614713356383,-253.1390202062791,-29.21647557762964,-28.289555411373808
89,6687.063162647658,2999.6124003746227,15377.04093097691,7472.154360969428,5295.017555367324,524.6647720275911,2125.4047722973487,634.2683663852072,2617.92713556982,-1023.3287746979431,6934.708292956722,414.56357062396535,-246.16548141280472,-11.012255565121901,69.97703414291993
90,7012.969308256302,3082.306138739812,14463.328033877899,8295.360322661976,6089.73586617886,1349.1219405143343,1613.153067249349,412.77821982787975,1080.6106859006675,1646.053110506332,4361.53248216058,1239.0207391107085,-242.68374749441523,39.07385485253288,-111.70891218292505
91,6876.8617830635085,3055.95297355665,14705.808820458658,7927.999939457245,6213.310976156276,1524.1760248597236,903.6225746095067,313.9889071620679,490.25988247976557,1751.1931555935548,4815.079888887608,1414.0748234560979,-272.969695737041,28.49370910060434,-138.63399651180535
92,7281.403349789743,2851.3242435697166,13066.620614096817,7548.141353119059,5850.768435007427,1317.1617414571124,460.0967097973452,332.77060479756307,2122.544423364913,1568.8503155298617,4874.947930312021,1207.0605400534866,-202.2582926827827,30.322892295329744,-9.886243743435568
93,7582.497721120183,2727.989694990077,13241.013967283267,7424.29603356325,5879.620048855072,1389.3543642070756,916.4942249307849,909.3025927478561,1559.4753846242172,1183.787585085158,5485.887731806215,1279.2531628034499,-242.44957360812262,50.55371516779136,-131.05110328011511
94,7202.637757907626,2819.532818318491,13687.219983254812,8054.478033707119,5923.614687866223,1385.3566803239146,364.6145794230312,773.2385540277556,613.6212523947695,1573.5575439239299,5513.235763339445,1275.2554789202889,-226.19910788182403,41.36222875650387,-9.50749014603604
95,6549.169183491825,2746.699254720619,12672.99909256467,6915.2765407077295,5340.757180599721,1332.718339606058,1702.772197673746,1305.8945031389444,1937.61729369391,1687.7828187355708,5477.225785133241,1222.6171382024322,-103.7312299267464,-24.34904366615806,37.462304802966294
96,6288.702422223083,2346.2893691794593,10935.660480242921,6940.367019781402,4958.971796492402,1902.2986904630582,1946.2029586185279,1437.6740447438515,1139.3773910268674,1508.7212985944823,5789.023461432857,1792.1974890594324,-192.13442089704844,-27.2698604232283,-148.37783779805375
97,7038.215275179082,2698.48764744374,12414.00790241106,7312.449136292364,5719.949642093375,1323.875468078871,967.5876181825506,558.0209444368977,1661.0551164555457,1896.743926858514,5804.7824696303005,1213.7742666752454,-164.799721324302,33.16741610399114,12.761180046627672
98,7508.574079663428,2748.0636590718545,12903.386904214532,7453.713979733517,5587.097083710829,1430.2487745680617,509.91859588143114,-63.7266166836076,560.6306992076749,2357.4134042522132,5394.3218901076825,1320.147573164436,-247.95013033808107,0.3084424237686747,-195.59410527107647
99,7501.36727286519,2984.7930190351703,13023.91555716245,6466.026806772308,5406.473597363889,1310.4599833188336,1544.8340769798356,653.9025136055443,205.80034428310705,1740.0136721605036,5261.324826902365,1200.3587819152078,-242.4823644960494,39.6162237330309,40.40088334983225
100,7092.531446360147,2972.2863423367926,13809.727581611405,6950.4488427141405,5836.973426789126,1536.2488377779482,60.16897060381433,654.7573112619635,1848.8206105030824,2093.7495844761147,5405.685249536899,1426.1476363743225,-246.6580577675546,36.2558675928873,12.029949425324382
101,6681.624010924336,2671.5624951296745,12466.719986725555,6922.814663960237,5629.726727095112,1504.6627595992527,449.7744098376223,987.6940680205811,2096.8981481848805,1709.21133978183,3648.110629762458,1394.561558195627,-224.38058582063098,25.958267850592087,-166.08840773159673
102,6223.126673230253,2257.029899055316,10324.7098855551,6802.795907380441,4991.9684789346475,1349.4935271424367,11.587024068192022,-208.2950338145418,2604.916443342251,2738.5445947777193,3931.8979384961044,1239.392325738811,-214.28493370258388,38.93422980775645,-44.45002056800438
103,6091.901819756605,2063.5798403716517,9703.516353673755,6688.487447029542,4545.779354875355,1250.849284891353,1493.7301355268107,555.2289990871863,1794.7058076576316,2001.5114948140117,4219.030384284822,1140.7480834877272,-200.6030272602451,52.04719975418241,-93.46096590291452
104,6444.013219154505,2466.913903692366,11993.19241607736,6397.609777221211,4712.430198261684,1338.3081713049232,1584.989221906584,-211.0692416988805,2797.776917786665,2783.005840128292,3651.412860088878,1228.2069699012975,-185.21513337563334,37.166032028146184,-106.50924704866702
105,5897.765202286209,2667.135812067308,12520.3774026584,7232.438541219016,5706.832515147705,1411.086201277675,-2052.622632868095,-864.9448993725867,2013.6093544091693,3766.1967507999298,3953.326759858996,1300.9849998740492,-182.19094948467094,50.49665303244324,-158.03128957017856
106,5941.5350007706165,2639.2516638961674,12121.723148685982,7319.869051567784,5779.11596406635,1548.3463984297161,1446.4309926120588,1044.731641019508,1752.4237427621736,1736.6086911898064,4111.635515115951,1438.2451970260904,-175.89182326728618,55.97489896843333,-78.06487210366157
